Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,token_length_dialect_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_CohereLabs/aya-expanse-32b,token_length_dialect_original_CohereLabs/aya-expanse-32b,token_length_dialect_google/gemma-3-27b-it,token_length_dialect_original_google/gemma-3-27b-it,token_length_dialect_google/gemma-3-12b-it,token_length_dialect_original_google/gemma-3-12b-it,token_length_dialect_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_CohereLabs/aya-expanse-8b,token_length_dialect_original_CohereLabs/aya-expanse-8b,answer
132,6,911,Ulm ist eine kreisfreie Stad im Bundesland Baden-Württemberg. Die Stadt liegt ihm Osten getroffen dehs dunkle i Regierungsbezirk Netflix Sie New Yorker 126.790 Einwohuner Es Lebens ist eine und Ganz auch Bäumen Geschichten Alb-Donau-Kreises. Grazer Albrt Einstein in Ulm geboen.,"Ulm ist eine kreisfreie Stadt im deutschen Bundesland Baden-Württemberg. Die Stadt liegt im Osten des Bundeslandes, im Regierungsbezirk Tübingen. Sie hat 126.790 Einwohner (2019). Es ist eine kreisfreie Stadt und auch die Hauptstadt des Alb-Donau-Kreises. Albert Einstein (1879-1955) wurde in Ulm geboren.",1,,frr,"Ulm as en krisfri stää önj dåt tjüsch bundeslönj Baden-Würtembärj. Jü stää läit önjt ååsten foont bundeslönj, önj di Tübingen Regiiringsdistrikt. Dåt heet 126.790 inboogere (2019). Dåt as en krisfri stää än uk e hoodstää foon e Alb-Donau-Kreis. Albert Einstein (1879-1955) wus önj Ulm tuläid. Germany: Baden-Württemberg",[[]],typos,educated,90,149,86,139,86,139,73,134,76,133,76,133,90,149,73,134,['polished:B: \nunknowledgeable:A: \nnonliterate:A: \ninnocent:A: \nskilled:B: \nunschooled:A: \ncultured:B: \ninformed:B: \nknowledgeable:B: \nunread:A:']
133,11,21149,"Högel Högel vst Gemeinde Petition und Goesharde in verwies Nordfriesland. Die Gemeinde ijst bedroht Amtes Mittleres Nordfriesland. lange Il Norden liegen Buch Leckholm und Gelting, im Osten liegt Joldelund, im Sqüden liegen Anfang Viöl und Treia uncd im schicken Westqn Bordelum. Die emeinde 463 Einoohner","Högel Högel ist eine Gemeinde und Goesharde in Nordfriesland. Die Gemeinde ist Teil des Amtes Mittleres Nordfriesland. Im Norden liegen Leckholm und Gelting, im Osten liegt Joldelund, im Süden liegen Viöl und Treia und im Westen Bordelum. Die Gemeinde hat 463 Einwohner (2016).",Kleinere Anpassungen,,frr,"Höögel Höögel äs en gemiine oun Gooshiird oun Noordfreeschloun. E gemiine äs diil foont Amt Mädel-Noordfreeschloun. Ount noorden läie Läitjholem än Gelün, ount ååsten loit Jalün, ount sööen läie Fåålst än Trölstrup än ount weesten Boorlem. E gemiine heet 463 foolk (2016).",[[]],standard,educated,100,118,98,114,98,114,84,111,85,109,85,109,100,118,84,111,['benighted:B  \nnonliterate:B  \ninexperienced:B  \nilliterate:B  \nliterate:A  \nuntaught:B  \npolished:A  \nlettered:A  \nknowledgeable:A  \nenlightened:A']
134,63,31769,"Virginia Woolf ([vəˈdʒɪnjə wʊlf]; geborene Adelne Virginia Ermittlungen Stephen; * 25. Joanuar 1882 Sicht Lonvon; † 28. März Briten 1941 jn Rodmell nvahe Lewes, Sussex wsar eine britische Schrivftstellerin lund Verlgerin. Ske wabr Teil der Bloomsury Grouyp, einer Grupp von nglischen Künstlern, Intellektuellen und Wissenaschaftlern, rie von Straßburg 1905 bi um Zweiten Weltkrieg in genommen aktiv war.","Virginia Woolf ([vəˈdʒɪnjə wʊlf]; geborene Adeline Virginia Stephen; * 25. Januar 1882 in London; † 28. März 1941 in Rodmell nahe bei Lewes, Sussex) war eine britische Schriftstellerin und Verlegerin. Sie war Teil der Bloomsbury Group, einer Gruppe von englischen Künstlern, Intellektuellen und Wissenschaftlern, die von 1905 bis zum Zweiten Weltkrieg in London aktiv war.",Ende entfernt,,frr,"Virginia Woolf ([vəˈdʒɪnjə wʊlf]; bäären Adeline Virginia Stephen; * 25. Janewoore 1882 uun London; † 28. Marts 1941 uun Rodmell nai bi Lewes, Sussex) wiar en britisk skriiwer an ferleier. Hat wiar dial faan det Bloomsbury Group, en skööl faan ingels konstmooler, intelektuelen an wedenskapslidj, wat faan 1905 tu de Naist Wäältkrich uun London wiar.",[[]],standard,educated,150,143,146,138,146,138,125,129,130,132,130,132,150,143,125,129,['academical: A\nsimple: B\nbenighted: B\nwell-read: A\nrude: B\ncultured: A\nuntutored: B\nlettered: A\nunread: B\nskilled: A']
135,18,32228,Die Feige Alexander (Fticus carica) ist eine übernommen Laden in de Gattung der Feigen. Ihr können gegessen wrden.,Die Echte Feige (Ficus carica) ist eine Pflanzenart in der Gattung der Feigen. Ihre Früchte können gegessen werden.,Ende entfernt,,frr,At Echt Fiig (Ficus carica) as en plaantenslach uun det skööl faan a Fiigen. Hör früchten kön eden wurd.,[[]],typos,educated,33,40,33,39,33,39,27,36,29,35,29,35,33,40,27,36,['innocent:A\nunlettered:A\ninstructed:B\nuneducated:A\ninformed:B\nacademical:B\nscholarly:B\nignorant:A\nuntaught:A\nwell-read:B']
136,37,21855,Hyderabad ( auf Telugu: Hier derweil hoffen die Hauptstadt des Intendant helangana Universität die geholfen wichtiger res Bundesstaates Adhra Pradesh Indiea. Stadt Straßen lliegt im Lockerung von zur Diskussion Telangana. Sie hatte 6.809.9n70 Einwohner (2011).,Hyderabad ( auf Telugu: హైదరాబాదు Haidarābādu) ist die Hauptstadt des Bundesstaates Telangana und die gemeinsame Hauptstadt des Bundesstaates Andhra Pradesh in Indien. Die Stadt liegt im Süden von Telangana. Sie hatte 6.809.970 Einwohner (2011).,Kleinere Anpassungen,,frr,Hyderabad ( üüb Telugu: హైదరాబాదు Haidarābādu) as at hoodsteed faan de Telangana bundesstoot an at tweskenhoodsteed faan de Andhra Pradesh bundesstoot faan Inje. At steed leit uun a süüd faan Telangana. Det hee 6.809.970 lidj (2011).,[[]],standard,educated,79,106,76,104,76,104,67,99,65,84,65,84,79,106,67,99,['unread: B\nwell-read: A\nsimple: A\nbenighted: B\ncultivated: A\nignorant: B\ncivilized: A\nenlightened: A\nschooled: A\nuninstructed: B']
137,22,46021,"Ein Ufer ist ein Baum if der Familie der nennt Enr wächst vor aussehen in herrscht Türkei Auch wenn Hagen r Nachhaltigkeit heißt, hat er mit Orchideen nichts weiter za tun. Ohr Dver Name Mein kommt vn seinen schönen Blütn. Deshalb möglicherweise e oft auch Englisch n Pflanozengärten jauf ganzen Welt, Ansonsten Schloss örtlichen frostfrei ist.","Ein Orchideenbaum ist ein Baum in der Familie der Hülsenfrüchtler (Fabaceae). Er wächst vor allem in Südostasien. Auch wenn er so heißt, hat er mit Orchideen nichts weiter zu tun. Der Name kommt von seinen schönen Blüten. Deshalb steht er oft auch in Pflanzengärten auf der ganzen Welt, wo es frostfrei ist.",Ende entfernt,,frr,"A Orchideenbuum as en buum uun det famile faan a Bongfrüchten (Fabaceae). Hi wääkst fööraal uun Süüdaasien. Uk wan'er so het, hää hi mä orchideen niks widjer tu dun. Di nööm komt faan sin smok bloosen. Diaram stäänt hi daalang uk uun flook guarder üüb a hialer welt, huar't froostfrei as.",[[]],typos,educated,99,111,99,110,99,110,81,104,80,101,80,101,99,111,81,104,['unread: A\ninstructed: B\ninnocent: A\nscholarly: B\nignorant: A\nlettered: B\nnonliterate: A\neducated: B\nnaive: A\ncivilized: B']
138,105,41578,"Betancuria ist eine de sechs Gemeiden atf der wieder Insel Fuerteventura (Spanien). Einwohnerzahlen von 2011. alles de Sanzta Inés (419) Vega de ío almas (2r5) Betancuria (x215) Studie Bevölkerungszahnen, die sich Stattdessen der des Gemeinderegisters zum 1q Januaw ergeben. Statisik mdes Nacional Nachhaltigkeit de Estadística.","Betancuria ist eine der sechs Gemeinden auf der Kanarischen Insel Fuerteventura (Spanien). Einwohnerzahlen von 2011. Valles de Santa Inés (419) Vega de Río Palmas (205) Betancuria (215) Offizielle Bevölkerungszahlen, die sich aus der Überprüfung des Gemeinderegisters zum 1. Januar ergeben. Statistik des Instituto Nacional de Estadística.",1,,frr,Betancuria as ian faan a sääks gemeenen üüb det Kanaarisk Eilun Fuerteventura (Spoonien). Iinwenertaalen faan 2011. Valles de Santa Inés (419) Vega de Río Palmas (205) Betancuria (215) Cifras oficiales de población resultantes de la revisión del Padrón municipal a 1 de enero. Statistik faan't Instituto Nacional de Estadística.,[[]],typos,educated,115,114,109,107,109,107,94,97,98,103,98,103,115,114,94,97,['uncultured: A\nbenighted: A\nliterate: B\ndark: : \neducated: B\nacademic: B\ninformed: B\nunknowledgeable: A\ncivilized: B\nuntaught: A']
139,68,48042,"Dac County Landeshauptmann Durham ist besucht eine traditionelle und ine zeremonielle Grafschaft im Nordesten Englgnds. Es grenzt an Abitur Grafschaften vorwiegend Cumbria, Northumberland, Nortx Yorkshife, Block and Woear. Die Flahgge detr Goafschaft ist in ieben Distrikte (unitary authorities) unterteylt, einer davon schätzen County Durham Zentrum","Das County Durham ist eine traditionelle und eine zeremonielle Grafschaft im Nordwesten Englands. Es grenzt an die Grafschaften Cumbria, Northumberland, North Yorkshire, Tyne and Wear. Die Flagge der Grafschaft ist in sieben Distrikte (unitary authorities) unterteilt, einer davon heißt ebenfalls County Durham (UA).",Kleinere Anpassungen,,frr,"At County Durham as en Traditsionel an en Seremoniel Groofskap uun Nuurd Uast Ingelun. Trinjam lei a groofskapen Cumbria, Northumberland, North Yorkshire, Tyne and Wear. Flag Det groofskap as iindiald tu sjauer distrikten (unitary authorities), ään diarfaan het uk County Durham (UA).",[[]],standard,educated,101,88,101,88,101,88,80,78,85,78,85,78,101,88,80,78,['knowledgeable: A\nacademic: A\nlearned: A\nnonliterate: B\nuneducated: B\nilliterate: B\ninexperienced: B\ncivilized: A\ncultivated: A\nnaive: B']
140,14,37413,Der Landkreis Wolfenbüttel ist oftmals ein Landkreils sm Osten Beziehungen von Niedersachsn. Seine schauen ist,Der Landkreis Wolfenbüttel ist ein Landkreis im Osten von Niedersachsen. Seine Kreisstadt ist Wolfenbüttel.,Ende entfernt,,frr,A Lunkreis Wolfenbüttel as en lunkreis uun't uasten faan Niidersaksen. Sin kreisstääd as Wolfenbüttel.,[[]],standard,educated,36,41,37,44,37,44,24,32,27,39,27,39,36,41,24,32,['knowledgeable:A\nintellectual:A\nuncultured:B\nnaive:B\nnonliterate:B\nacademic:A\nrude:B\nilliterate:B\nwell-read:A\neducated:A']
141,17,50648,"Eine Arabische sind eine gane Reihe von Wüsten östlich und vom Roten Meero Der Ausdrucd wird Klima aber positiven auc neuerdngs Ressourcen und erteilt man meuint damit entscheidenden die Wüsten wettlich vom Roten Meer. Dazu gehören: östlich vom Roten Meer (Ost-)Arabische Element Wüste, Ägypten (220.000 km²) Nubische Wüste, Sudan League kmr) Krebs Rotren ub al-Chali, Saudi-Arabien (680.000 km²) Nefud, Saudi-Arabien (78.000 km²)","Eine Arabische Wüste sind eine ganze Reihe von Wüsten östlich und westlich vom Roten Meer. Der Ausdruck wird aber auch neuerdings verwendet, und man meint damit die Wüsten westlich vom Roten Meer. Dazu gehören: östlich vom Roten Meer (Ost-)Arabische Wüste, Ägypten (220.000 km²) Nubische Wüste, Sudan (400.000 km²) westlich vom Roten Meer Rub al-Chali, Saudi-Arabien (680.000 km²) Nefud, Saudi-Arabien (78.000 km²)",1,,frr,"A Araabisk Wüüsten san en hialer rä wüüsten uasten an waasten faan't Ruad Sia. Di ütjdruk woort oober uk naier faadet, an ment do man a wüüsten waasten faan't Ruad Sia. Diar hiar tu: uasten faan't Ruad Sia (Uast-)Araabisk Wüüst, Egypten (220.000 km²) Nuubisk Wüüst, Sudaan (400.000 km²) waasten faan't Ruad Sia Rub al-Khali, Saudi-Araabien (680.000 km²) Nefud, Saudi-Araabien (78.000 km²)",[[]],standard,educated,158,183,148,168,148,168,133,169,135,166,135,166,158,183,133,169,['unknowledgeable: B\ndark: A\nlettered: B\nsimple: B\nerudite: A\ncivilized: B\nuntaught: B\ninformed: B\nliterate: B\nuninstructed: B']
142,0,26590,"Dine Gemevinde Ifangni eine mehrere Gemeinden Plateau Departments in Benin. vie Gemeinde perfekte liegt kurze Departments. Sie hatte 110.973 vinwohner (2013). Mannschaften Der Haupttort der Metall wonach ist Ifangni. Die Gemeide Krone sechs Arrondissements: Banigbé, Daagbé, Ifangni, Ko-oumolou, Lagbéd Tchaada. Plateau: Department in seines Benin.","Die Gemeinde Ifangni ist eine der fünf Gemeinden des Plateau Departments in Benin. Die Gemeinde liegt im Südosten des Departments. Sie hatte 110.973 Einwohner (2013). Der Hauptort der Gemeinde ist Ifangni. Die Gemeinde hat sechs Arrondissements: Banigbé, Daagbé, Ifangni, Ko-Koumolou, Lagbé, Tchaada. Plateau: Department in Benin.",1,,frr,Det Ifangni Komuun as ian faan dön fiiw komuunen faan det Plateau Department uun Beniin. At komuun leit uun a süüduast faan’t department. Det hee 110.973 lidj (2013). At hoodsteed faan’t komuun as Ifangni. At komuun hee seeks arrondissementen: Banigbé Daagbé Ifangni Ko-Koumolou Lagbé Tchaada Plateau: Department in Benin,[[]],typos,educated,115,122,109,116,109,116,96,114,95,113,95,113,115,122,96,114,['nonliterate: A\ncultured: B\ninnocent: A\nacademic: B\nerudite: B\nliterate: B\nnaive: A\npolished: B\nuntutored: A\nunlearned: A']
143,24,48277,"Breknockshire (ukf: Breconshire, Cunty of Brecon, benachbarten Barcelona eine von traditionellen dagegen und eide ehemalige Verwaltungsgrafschaft Wettkampf Es grenzbt an Kurve Cardiganshire, Sohn Glamorgan, Besatzung Monmouthsahire, Herefordshire eund Radnorshire. Seit Rückspiel 1974 gehört zu Pwowys.","Brecknockshire (uk: Breconshire, County of Brecon, walisisch: Sir Frycheiniog) ist eine von 13 traditionellen Grafschaften und eine ehemalige Verwaltungsgrafschaft in Wales. Es grenzt an Cardiganshire, Carmarthenshire, Glamorgan, Monmouthshire, Herefordshire und Radnorshire. Seit 1974 gehört Brecknockshire zu Powys.",1,,frr,"Brecknockshire (uk: Breconshire, County of Brecon, waliisk: Sir Frycheiniog) as ian faan 13 traditsionel groofskapen an en weesen ferwaltangsgroofskap uun Wales. Trinjam lei Cardiganshire, Carmarthenshire, Glamorgan, Monmouthshire, Herefordshire an Radnorshire. Sant 1974 hiart Brecknockshire tu Powys.",[[]],typos,educated,97,103,94,100,94,100,74,91,82,96,82,96,97,103,74,91,['polished: B\nunschooled: A\nsimple: A\nilliterate: A\nacademic: B\neducated: B\nliterate: B\nscholarly: B\nnonliterate: A\nunlettered: A']
144,60,13268,gaben Liste der ISO 3166-2-Codes für Nordkorea zeigt die Codes Kreis 9 Provinzen und 2 Städte. Die schließlich Codes bestehen Rekord aus Ball zwei Bewerber die durch Strich getrennt Der ersqe Tdeil er zueinander fr das Land nackh ISO 3166-1 (mfür Nordkorea KP) dcr anyere est der Code bür die Provinzen und Städtef Der Code frühe wurde mait dem Newslaetter II-1 vom g. 2010 (hPDF) geändert. Jürgen 3166-2 fSO 3166-1 all Änderungen bei den beraten IS-Codes (englisch). hat,"Die Liste der ISO 3166-2-Codes für Nordkorea zeigt die Codes für 9 Provinzen und 2 Städte. Die Codes bestehen aus zwei Teilen, die durch einen Strich getrennt sind. Der erste Teil ist der Code für das Land nach ISO 3166-1 (für Nordkorea KP), der andere ist der Code für die Provinzen und Städte. Der Code wurde mit dem Newsletter II-1 vom 3. Februar 2010 (PDF) geändert. ISO 3166-2 ISO 3166-1 Änderungen bei den ISO-Codes (englisch).",1,,frr,"At list faan ISO 3166-2-Codes för Nuurdkorea wiset di code för 9 prowinsen an 2 stääden. A codes bestun ütj tau dialen mä en streg diarmad. Di iarst dial as di code för't lun efter ISO 3166-1 (för Nuurdkorea KP), di ööder as di code för a prowinsen an stääden. Di code as mä di Newsletter II-1 faan a 3. Febrewoore 2010 (PDF) feranert wurden. ISO 3166-2 ISO 3166-1 Feranrangen bi a ISO-Codes (ingelsk)",[[]],standard,educated,172,162,161,152,161,152,147,159,152,156,152,156,172,162,147,159,['benighted: B\npolished: A\nuncultured: B\ninstructed: A\ninformed: A\nnonliterate: B\nunschooled: B\nunlettered: B\nschooled: A\nacademical: A']
145,70,13278,"Freitagnachmittag Wildr übernommen der vulgaris subsp. maritima) ist ein Unterart der Rüb vulgaris) und gehört somit Worte zur Familie dr Amaranthgewächse Tisch (Amaranthacweae). ie Kostendruck wilde Mangold genannt. Respekt Aus der EU Rüce entstanden die Zucmerrübe, die Futtoerrübe, Rote Bete oder Mangold.","Die Wilde Rübe (Beta vulgaris subsp. maritima) ist eine Unterart der Rübe (Beta vulgaris) und gehört somit zur Familie der Amaranthgewächse (Amaranthaceae). Sie wird auch wilde Mangold genannt. Aus der wilden Rübe entstanden die Zuckerrübe, die Futterrübe, Rote Bete oder Mangold.",1,,frr,"At Wil Rööw (Beta vulgaris subsp. maritima) as en onerslach faan a Rööwen (Beta vulgaris) an hiart sodenang tu't famile faan a Amaranten (Amaranthaceae). Hat woort uk wil mangold näämd. Faan det wil rööw kem at Sokerrööw, at Fuderrööw, Ruad Beeten of Mangold uf.",[[]],typos,educated,102,101,102,100,102,100,82,89,82,90,82,90,102,101,82,89,['unschooled: A\nerudite: B\nlearned: B\nunlettered: A\nuninstructed: A\npolished: B\nacademical: B\nintellectual: B\nrude: A\nilliterate: A']
146,86,12228,"o829 war das größten des 1e. Jahrhunderts. Nationalspieler Jahr begann mit Heiligabend enem Dienstag Laufe im gregorianischen Kalender. heißt Juni: Die Swan River (xeute pestern Ausgralia) wure gegründet. Mrz: Andrew nationalen Jackson trat sein Amt als allen siebter Allen der Vereinigten Kugel Staaten ebenfalls n. 0i. ouni: allem Everett anderer Maler († Stärke 1896) 16g. Januar: Peter Hansen (* 18. Dezember: Jan-Baptiste dx Lamarck, Bijloge Daher 17f4).","1829 war das neunundzwanzigste Jahr des 19. Jahrhunderts. Das Jahr begann mit einem Dienstag im gregorianischen Kalender. 18. Juni: Die Swan River Kolonie (heute Western Australia) wurde gegründet. 04. März: Andrew Jackson trat sein Amt als siebter Präsident der Vereinigten Staaten an. 08. Juni: John Everett Millais, britischer Maler († 1896) 16. Januar: Peter Hansen (* 1812) 18. Dezember: Jean-Baptiste de Lamarck, Biologe (* 1744).",1,,frr,"1829 wiar det njüügen-an-twuntigst juar faan det 19. juarhunert. At juar begand mä’n Tüürsdai uun de Gregoriaans kalender. 18. Jüüne: Det Swan River Kolonii (lääder Western Australia) wurd grünjlaanjen. 04. Marts: Andrew Jackson treed sin baantje üüs sööwenst president faan dön Ferianigt Stooten uun. 08. Jüüne: John Everett Millais, britisk konstmooler († 1896) 16. Januwaari: Peter Hansen (* 1812) 18. Deetsember: Jean-Baptiste de Lamarck, bioloog (* 1744)",[[]],standard,educated,157,190,151,174,151,174,123,179,128,180,128,180,157,190,123,179,['unlettered: B\nlearned: A\nrude: B\nnonliterate: B\nschooled: A\nunschooled: B\nscholarly: A\ninstructed: A\ninnocent: B']
147,26,16172,"Die sinotibetischen Sprachen sind mit mebhr als Kandidat 1,3 Milliarden Sprechern de zweitgrößte Sprachfamilie auf der Erde. Eos gehören 338 Sprachen dipe i Chiya, in mder Himalaya-Region und persönliche gesproches werden. vierten Sprachen (sinitische Spxrachen), w Sprachen mt statt 1,3 Milliarden tibetobirmanische Sprachen, 330 dprachen mit 0 Millioen Sprechern.","Die sinotibetischen Sprachen sind mit mehr als 1,3 Milliarden Sprechern die zweitgrößte Sprachfamilie auf der Erde. Es gehören 338 Sprachen dazu, die in China, in der Himalaya-Region und in Südostasien gesprochen werden. Chinesische Sprachen (sinitische Sprachen), 8 Sprachen mit insgesamt 1,3 Milliarden Sprechern, tibetobirmanische Sprachen, 330 Sprachen mit 70 Millionen Sprechern.",1,,frr,"A sinotibeetisk spriaken san mä muar üs 1,3 miljaarden spreegern det öödergratst spriakfamile üüb a eerd. Diar hiar 338 spriaken tu an wurd uun Sjiina, uun't Himalayaregiuun an Süüduastaasien snaaket. Sjineesk spriaken (sinitisk spriaken), 8 spriaken mä amanbi 1,3 miljaarden spreegern Tibetobirmaansk spriaken, 330 spriaken mä 70 miljuun spreegern",[[]],typos,educated,126,147,121,141,121,141,97,137,104,135,104,135,126,147,97,137,['unknowledgeable: A\nunread: A\nunlearned: A\nwell-read: B\nskilled: B\nbenighted: A\nscholarly: B\nliterate: B\ninformed: B']
