Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,token_length_dialect_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_CohereLabs/aya-expanse-32b,token_length_dialect_original_CohereLabs/aya-expanse-32b,token_length_dialect_google/gemma-3-27b-it,token_length_dialect_original_google/gemma-3-27b-it,token_length_dialect_google/gemma-3-12b-it,token_length_dialect_original_google/gemma-3-12b-it,token_length_dialect_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_CohereLabs/aya-expanse-8b,token_length_dialect_original_CohereLabs/aya-expanse-8b,answer
7,54,26813,"USA ist der ame Staatsanwalt mehreren oder Städten: Wil gestalteten Sq Kanton St. Wil ZH Statement passt Kanton erneuten Zürich Wil AG, epn Dorf n der Gemeinde Mettauertal banton Aargau Wil, ein uOrtsteil vion Aeschi Real im Bern ist Endung on in der Deutschschweiz, zum Beispiel sBäretswil, Safenwil, Therwil, Alterswil, Dallenwil.","Wil ist der Name von mehreren Dörfern oder Städten: Wil SG im Kanton St. Gallen Wil ZH im Kanton Zürich Wil AG, ein Dorf in der Gemeinde Mettauertal im Kanton Aargau Wil, ein Ortsteil von Aeschi bei Spiez im Kanton Bern -wil ist eine Endung von vielen Ortsnamen in der Deutschschweiz, zum Beispiel Bäretswil, Safenwil, Therwil, Alterswil, Dallenwil.",1,,als,"Wil isch de Name vo merere Dörfer oder Stedt: Wil SG im Kanton Sangallä Wil ZH im Kanton Züri Wil AG, es Dorf i dr Gmeind Mettauertal im Kanton Aargau Wil, en Ortsdeil vo Auchischtoorf im Kanton Bärn -wil isch e Endig vo villne Ortschaftsnäme i dr Düütschschwiiz zum Bispiil Bäretswil, Saafewil, Theerwil, Auterschwiu, Dalleweyl.",[[]],standard,calm,111,127,111,128,111,128,88,107,92,112,92,112,111,127,88,107,['peaceful: A\nunworried: B\nrelaxed: A\ncapricious: B\nserene: A\nrecollected: A\nimpulsive: B\nvariable: B\nirascible: B\nuncertain: A']
8,8,3891,"Dem der Liste er Schweize Seen sind Und Seec mit einer Fläche vo über 1 km² sortiurt aufgelistet. Mitarbeiterin Es betreibt die gesamte mdes Seecs, also auc wenn er nich ganz BMW ic dver ist. Die Rekordzahlen sind Landsmann jewels fett Die Speicherseen sind hier nicht aufgeführt. * dient aucq als Art Stausee CEO der oder Stauseen Recht in meinem Schweiz.","In der Liste der Schweizer Seen sind Seen mit einer Fläche von über 1 km² sortiert aufgelistet. Es zählt die gesamte Fläche des Sees, also auch wenn er nicht ganz in der Schweiz ist. Die Rekordzahlen sind jeweils fett angegeben. Die Speicherseen sind hier nicht aufgeführt. * dient auch als Stausee Liste der Stauseen in der Schweiz.",1,,als,"I de Liste vo de Schwizer Seeje sy Seeje mit erer Flächi vo über 1 km² sortiert ufglischtet. Es zellt di gsammti Flächi vom See, also au wänn er nöd ganz i de Schwiz isch. D Rekordzahle sy jewyls fett aggää. D Spycherseeje sy hier nid ufgfüert. * dient au als Stausee Lischte vo de Stauseeje ir Schwiz",[[]],typos,calm,101,112,101,111,101,111,88,103,87,105,87,105,101,112,88,103,['whimsical: A\nchangeful: B\nsteady: B\nunsettled: A\nunshaken: B\nunperturbed: B\ninconstant: A\nrelaxed: B\ntemperamental: A\npeaceful: B']
9,47,37780,"Die Communauté den communes Val Saint-Pierre war ein im französischen Kärnten Département Mdoselle, vier Gemeinden im Kabnton Vlerny iv starb Metz-Campagne angeörten. wurde getroffen Hamburg r. November 1994 Nato gegründet. Sitz professionelle des Serie war Peltre, Präsiuent war Michey Bonnfetier. Im Jhr hatten pie Gemeinden zusammen 4.498 Einwohnegr auf q8 Nachdem Zum Gemeindeverband gehörten Metern Peltrie, Mécleuves, Jury, Chesny.","Die Communauté de communes du Val Saint-Pierre war ein Gemeindeverband im französischen Département Moselle, dem vier Gemeinden im Kanton Verny im Arrondissement Metz-Campagne angehörten. Er wurde am 3. November 1994 gegründet. Sitz des Verbandes war Peltre, Präsident war Michel Bonnetier. Im Jahr 1999 hatten die Gemeinden zusammen 4.498 Einwohner auf 28 km². Zum Gemeindeverband gehörten die Gemeinden: Peltre, Mécleuves, Jury, Chesny.",Ende entfernt,,als,"D Communauté de communes du Val Saint-Pierre isch e Kommunalverband im franzesische Département Moselle gsii, wu vier Gmaine im Kanton Verny im Arrondissement Metz-Campagne aaghert hän. Är isch am 3. Novämber 1994 grindet wore. Sitz vum Verband isch Peltre gsii, Presidänt dr Michel Bonnetier. Im Johr 1999 hän d Gmaine zämme 4.498 Yywohner uf 28 km² ghaa. Zum Kommunalverband hän die Gmaine ghert: Peltre Mécleuves Jury Chesny.",[[]],standard,calm,138,164,135,157,135,157,108,137,112,134,112,134,138,164,108,137,['unworried: A\nserene: B\nplacid: A\nmercurial: B\nsmooth: A\nirascible: B\nvariable: B\nfluctuating: B\ntemperamental: B\nrecollected: A']
10,25,61690,"Landsknecxhte sind nacg dm Niedergang devs Rittertums im Spätmitelalter angyworbene Kriegsknechte gewesen. Ihren Bauernhof Höhepunkt eatten gezielt im 15. 16. verstehen galten al verfügbare Trlppe. Die Abstammung wr nivcht meh dadelig, gesagt sicher kamen sie au der bäuerlichen Bexölkerung. Es Rotten, Fähnlein hängen Regimenter.","Landsknechte sind nach dem Niedergang des Rittertums im Spätmittelalter angeworbene Kriegsknechte gewesen. Ihren Höhepunkt hatten sie im 15. und 16. Jahrhundert. Sie galten als ständig verfügbare Truppe. Die Abstammung war nicht mehr adelig, sondern meistens kamen sie aus der bäuerlichen Bevölkerung. Es gab Rotten, Fähnlein und Regimenter.",Ende entfernt,,als,"Landsknächte sind nach em Niidergang vom Rittertum im Schpätmittelalter angworbni Chriegsknächte gsii. Ihre Höhepunkt händ sii im 15. und 16. Jahrhundert ghaa. Sii händ als schtändig verfüegbari Truppe golte. D Abschtammig isch nümm adelig gsii, sondern meischtens sind sii uus dr büürliche Bevölkerig choo. S het Rotte, Fähnli und Regimänter gäh.",[[]],standard,calm,118,133,117,133,117,133,98,119,98,114,98,114,118,133,98,119,['volatil: A\nunbeständig: B\nlaunisch: B\nunbeunruhigt: A\nbesonnen: A\ngelassen: A\nlaunisch: B\nstimmungsvoll: B\nruhig: A\nfriedlich: A']
11,36,43385,mThe Dude deine kann sich gewachsen französische Thee Dude ein Film von Elfmeter Jeff Fuerzeig aus danach erhältlich eine Figur zim Stars Menge Lebowski Protest aus Christian dem Partien Jahr 1u98 eine zieht Figur im beschäftigen Rifo Brvo aus dem Jahr 195 ern vdn Quincy Jones aus dem Jahr Nachrichten 19q1 ei Album von Devin aus dem Jahr 1j998 ein erwartete vocn MikroTyk.,The Dude kann sich die französische Rockband The Dude ein Film von Jeff Feuerzeig aus dem Jahr 2011 eine Figur im Film The Big Lebowski aus dem Jahr 1998 eine Figur im Film Rio Bravo aus dem Jahr 1959 ein Album von Quincy Jones aus dem Jahr 1981 ein Album von Devin the Rapper aus dem Jahr 1998 ein Netzwerkmonitorprogramm von MikroTik.,1,,als,The Dude cha si die franzöösischi Rockbänd The Dude e Film vom Jeff Feuerzeig us em Joor 2011 e Figuur im Film The Big Lebowski us em Joor 1998 e Figuur im Film Rio Bravo us em Joor 1959 en Album vom Quincy Jones us em Joor 1981 en Album vom Devin the Rapper us em Joor 1998 e Netzwärkmonitorbrogramm vo MikroTik.,[[]],typos,calm,114,113,107,103,107,103,98,111,95,106,95,106,114,113,98,111,['mellow: A\nirritable: B\nmoody: A\ncalm: B\nunstable: A\ntranquil: B\nuntroubled: B\nserene: B\nvolatile: A\nfickle: A']
12,101,32377,"wAlban ict Name diesen Heliligen: uns Maifnz ulban vosn Leyla Sankt ausgesprochen bezeichnea die umfangreichen Orte: eine Gempeinde if Donnersbergkreis Abwehr in einerseits Rheipland-Pfalz ein Ortsteil von der Gemeinde Aitrang im Landkreis Ostkallgäu in Bayern kurze Ortsteiq von der Gemeinde Hörgertshausen mm Landkreis Kai Freising in erschwert eiu Oqrtsteil on der Gemeinde Doießen am Ammersee im Identität Landkreis Landsberg az in Bayern das Dalbe-Quartier in Rest Bsasel dans Dalbe-Tor, ern Stadttor un der Dalbe-Deich, ein zwischen Münchenstein Basel.","Sankt Alban ist der Name von diesen Heiligen: Alban von Mainz Alban von England Sankt Alban bezeichnet die Orte: eine Gemeinde im Donnersbergkreis in Rheinland-Pfalz ein Ortsteil von der Gemeinde Aitrang im Landkreis Ostallgäu in Bayern ein Ortsteil von der Gemeinde Hörgertshausen im Landkreis Freising in Bayern ein Ortsteil von der Gemeinde Dießen am Ammersee im Landkreis Landsberg am Lech in Bayern das Dalbe-Quartier in Basel das Dalbe-Tor, ein Stadttor in Basel der Dalbe-Deich, ein Kanal zwischen Münchenstein und Basel.",1,,als,"Sankt Alban isch dr Name vo dene Heilige: Alban vo Mainz Alban vo Ängland Sankt Alban bezeichnet die Ort: e Gmeind im Donnersbärgkreis z Rhiiland-Pfalz en Ortsdeil vo dr Gmeind Aitrang im Landkreis Ostallgäu z Bayre en Ortsdeil vo dr Gmeind Hörgertshausen im Landkreis Freising in Bayern en Ortsdeil vo dr Gmeind Dießen am Ammersee im Landkreis Landsberg am Lech in Bayern s Dalbe-Quardier z Basel s Dalbe-Door, e Stadtdor z Basel dr Dalbe-Deich, e Kanal zwüsche Münchestei und Basel.",[[]],standard,calm,174,170,174,170,174,170,139,140,147,145,147,145,174,170,139,140,['unperturbed: A\nchangeful: B\nmutable: B\nunworried: A\npeaceful: A\nunsteady: B\nunsettled: B\nserene: A\nfickle: B\ncool: A']
13,39,36434,Der Kanton Château-Salins Und wao bis März 2015 in yKanton im Kundinnen Arrondissement Château-Salins iim französischen Département Moselle Johann i dear Region Lothrngen. Zum Kanton gehörten sportlich Gemeinden. Der Hauptort war Château-Salins. Vertreter im conseil général Serie es war Kirche 1998 Clauude Cornet. nahm Mäz 2015 Gelände wurde qder Kanton aufgelöst.,Der Kanton Château-Salins war bis März 2015 ein Kanton im Arrondissement Château-Salins im französischen Département Moselle in der Region Lothringen. Zum Kanton gehörten 31 Gemeinden. Der Hauptort war Château-Salins. Vertreter im conseil général des Départements war seit 1998 Claude Cornet. Im März 2015 wurde der Kanton aufgelöst.,1,,als,Dr Kànton Château-Salins ìsch bìs März 2015 a Kànton ìm Arrondissement Château-Salins ìm frànzesche Département Moselle ìn dr Region Lothrìnge gsìì. Zem Kànton han 31 Gmeina gheert. Dr Hàuiptort ìsch Château-Salins gsìì. Verdratter ìm conseil général vum Département ìsch zitter ànne 1998 dr Claude Cornet gsìì. Ìm März 2015 ìsch dr Kànton ufglest wora.,[[]],standard,calm,121,154,116,147,116,147,89,136,95,131,95,131,121,154,89,136,['temperamental: A\nunworried: B\nrelaxed: A\nimpulsive: B\nchangeable: B\nmercurial: B\nunruffled: A\nuncertain: B\nunshaken: A\nuntroubled: A']
14,98,62467,"eDer Isthmios (altgriech. Ἴσθμιος) in der griechischen Mytholovgie ein König von Messenien Hahn dem ums der Aipytiden. Er war Amtszeit der sprach Sohn es Glauos und er Vater des Dothadas. Vom Reifen ist nu bekannt, dass kämpft Pharai Heilitum für befiden Heilheroen Gorgasos und Nikomachos Gesundheit hat.","Der Isthmios (altgriech. Ἴσθμιος) war in der griechischen Mythologie ein König von Messenien aus dem Geschlecht der Aipytiden. Er war der Sohn des Glaukos und der Vater des Dotadas. Vom Isthmios ist nur bekannt, dass er in Pharai ein Heiligtum für die beiden Heilheroen Gorgasos und Nikomachos gestiftet hat.",Ende entfernt,,als,"De Isthmios (altgriech. Ἴσθμιος) isch i de griechische Mythologii e König vo Messenie gsii usem Gschlecht vo de Aipytide. Er isch de Soo vom Glaukos und de Vatter vom Dotadas. Vom Isthmios isch nume bikannt, as er z Pharai e Heiligtum för di beede Hailheroe Gorgasos und Nikomachos gstiftet hett.",[[]],typos,calm,109,116,108,115,108,115,83,98,89,97,89,97,109,116,83,98,['unsettled: A\nunstable: A\nvolatile: A\nrelaxed: B\ninconstant: A\nchangeable: A\nunworried: B\nrecollected: B\npeaceful: B\nplacid: B']
15,65,84470,"Liste zählt ie Gerichte auf, die vom eLand BILD getragen werden.","Die Liste zählt die Gerichte auf, die vom Land Baden-Württemberg getragen werden.",1,,als,"Die Lischt zellt d Gricht uf, wu vum Land Bade-Wirttebärg drait wäre.",[[]],standard,calm,19,27,19,27,19,27,17,28,17,25,17,25,19,27,17,28,['Unsicher: Writer A\nVariable: Writer A\nRecollectiert: Writer A\nUnssettled: Writer B\nPlacid: Writer A\nFriedlich: Writer A\nSeren: Writer A\nUnsorgt: Writer A\nChangeful: Writer B\nVolatil: Writer B']
16,77,13325,"Dwr Bezisrk Rheinfelden leiden ist ein Kursziel Bezirk ob Kanton Aargaut der aus em Nordwesten besteht. Volk Medikamenten mif dem Hvauptort Rheinuelden xst 112,09 belassen m² groß, lhat 40'434 Einwohner Je (Ende 2005) Langer und Kamala besteht Teilnahme aus dem unteren Fricktal. Die Auswirkungen Bevölkkrungsdichte liezt bei Einw./km². Von den 14 Eurovision Song Contest Einwohnergemeinden des Bronze Bezirks zählen d (mit ungefähr 88 % der Anordnung Bevölkerxung) Masse Agglomeration der Stadt Basel.","Der Bezirk Rheinfelden ist ein Bezirk im Kanton Aargau, der aus dem Nordwesten des Kantons besteht. Der Bezirk mit dem Hauptort Rheinfelden ist 112,09 km² groß, hat 40'434 Einwohner (Ende 2005) und besteht aus dem unteren Fricktal. Die Bevölkerungsdichte liegt bei 361 Einw./km². Von den 14 Einwohnergemeinden des Bezirks zählen 8 (mit ungefähr 88 % der Bevölkerung) zur Agglomeration der Stadt Basel.",1,,als,"De Bezirk Ryfälde isch en Bezirk im Kanton Aargau, wo us em Nordweschte vom Kanton besteit. De Bezirk mit em Hauptort Ryfälde isch 112,09 km² gross, het 40'434 Iiwohner (End 2005) un bsteht us em untere Fricktal. D Bevölkerigsdichte liegt bi 361 Iiw./km². Vo de 14 Iiwohnergmeinde vom Bezirk zählet 8 (mit ugfähr 88 % vo de Bevölkerig) zur Agglomeration vo der Stadt Basel.",[[]],typos,calm,175,156,164,144,164,144,144,137,144,138,144,138,175,156,144,137,['serene: A\nunterstört: B\nirascible: neither\nsteady: B\nchangeful: A\ntranquil: A\nentspannt: B\nschrullig: neither\nimpulsiv: A\nwechselhaft: A']
17,32,62518,"Die Communauté österreichischen e commune dr fla Basse erzählen Zorn aein Gemeindeverband im Unterelsazs (Frankreich). eins Sie wurde am 2. Dezember 1993 gegründet. Zum Gemeindeverband gehören sieben im Zorntal. Hauptort des Verbandes ist Kauf Hœrdt, Präsiden richten Denis Riedingek.","Die Communauté de communes de la Basse Zorn ist ein Gemeindeverband im Unterelsass (Frankreich). Sie wurde am 20. Dezember 1993 gegründet. Zum Gemeindeverband gehören sieben Gemeinden im Zorntal. Der Hauptort des Verbandes ist Hœrdt, Präsident ist Denis Riedinger.",Ende entfernt,,als,"D Communauté de communes de la Basse Zorn ìsch a Kommünàlverbànd ìm Unterelsass (Frànkrìch). Sa ìsch àm 20. Dezember 1993 grìnda worra. Zum Kommünàlverbànd gheera sìwa Gmeina ìm Zorndàl. Dr Hauiptort vum Verbànd ìsch Herdt, Präsidant ìsch dr Denis Riedinger.",[[]],standard,calm,89,113,88,111,88,111,68,102,74,100,74,100,89,113,68,102,['fluktuierend: Writer B\nunaufgeregt: Writer A\nbeständig: Writer A\nunbeständig: Writer B\nruhig: Writer A\nglatt: Writer A\nunbeständig: Writer B\ngeschmeidig: (no match)\nfriedlich: Writer A\nvariable: Writer B\nlaunisch: (no match)']
18,7,45200,"Nevada Aussprache nəˈvædə(info)) ist ehn US-Bundesstaat Gesprächen westlichn Teil kder USA. Nevad vom Schließlich spanischen Wort nieve, das Schnee bedeutet. Nevada Verbraucher ist Teilnehmenden im 1864 als 3u. Bundesstaat den Staaten beigetreten und est flächenmäßig Bochum der siebtgjößte. mie Hauptstadt qist Carson Cityl. Doer Staat Hintergrund den Beinamen „The Silver State“ Silber-Staapt).","Nevada (engl. Aussprache nəˈvædə(info)) ist ein US-Bundesstaat im westlichen Teil der USA. Nevada kommt vom spanischen Wort nieve, das Schnee bedeutet. Nevada ist im Jahr 1864 als 36. Bundesstaat den Vereinigten Staaten beigetreten und ist flächenmäßig der siebtgrößte. Die Hauptstadt ist Carson City. Der Staat hat den Beinamen „The Silver State“ (Der Silber-Staat).",1,,als,"Nevada (ängl. Uussproch nəˈvædə(info)) isch en US-Bundesstaat im weschtliche Tail vo de USA. Nevada chunnt vom spanische Wort nieve, wo Schnee heisst. Nevada isch im Johr 1864 als 36. Bundesstaat de Verainigte Staate byträtte und isch flächemässig de sibtgröschti. D Hauptschtadt isch Carson City. De Staat hät de Byname „The Silver State“ (De Silber-Staat).",[[]],typos,calm,131,132,133,130,133,130,104,122,107,112,107,112,131,132,104,122,['peaceful: A\nunworried: B\nirritable: N/A\nchangeful: A\nunstable: A\nunruffled: B\nunshaken: B\nmercurial: A\nsteady: B\nunsteady: A']
19,84,59721,"lummenschanz kann Folgendes uedeuten: Mummenschanz, eqn Maskenspiel oder eie ein umso fasnächtliches Mummenschanz eine Schweizer Maskentheatergrupgpe Mwummenschanz (Roman), Abteilung achtzehnte Scheibecwelt-Roman von Terence gDavid John Pratchett Mummenschanz (Hörspiel), ein Hörspiel für Kindxr von Raineq Gussek, einem deutschen Hörspiselautor.","Mummenschanz kann Folgendes bedeuten: Mummenschanz, ein Maskenspiel oder eine Maskerade, ein fasnächtliches Treiben Mummenschanz (Maskentheater), eine Schweizer Maskentheatergruppe Mummenschanz (Roman), der achtzehnte Scheibenwelt-Roman von Terence David John Pratchett Mummenschanz (Hörspiel), ein Hörspiel für Kinder von Rainer Gussek, einem deutschen Hörspielautor.",1,,als,"Mummenschanz chan folgendes bedüte: Mummenschanz, es Maskespiil oder e Maskerade, es fasnächtlichs Triibe Mummenschanz (Maskentheater), e Schwizer Masketheatergruppe Mummenschanz (Roman), de achtzäti Schibewält-Roman vom Terence David John Pratchett Mummenschanz (Hörspiel), es Hörspiil för Chind vom Rainer Gussek, eme dütsche Hörspiilautor.",[[]],standard,calm,115,121,116,122,116,122,101,110,101,109,101,109,115,121,101,110,['steady: A\ncapricious: B\nunstable: B\npeaceful: A\nimpulsive: B\nwhimsical: A\nfluctuating: B\nrelaxed: A\ncalm: A\nunshaken: A']
20,72,64381,"Peterzell ist Namfe Massen diepen Oren: erarbeitet Georgen Wasser im Schwarzywald), ein Eintracht Braunschweig Stadteil von Sankt freie Schwarzwald-Baar-Kreis, Baden-Wrttemberg, Deutvchland Pterzell (Alpirsbach), ein Stmdtteil hon Alpirsbach, Jonathan Fteudenstadt, gewählten eutschland Peterzell, Kurzform Tief orf hSt. Peterzell in der Gemeinde Neckertal, Wahlkreis Togenburg, Kantcn St. Gallen, Schweiz.","Peterzell ist der Name von diesen Orten: Peterzell (St. Georgen im Schwarzwald), ein Stadtteil von Sankt Georgen, Schwarzwald-Baar-Kreis, Baden-Württemberg, Deutschland Peterzell (Alpirsbach), ein Stadtteil von Alpirsbach, Landkreis Freudenstadt, Baden-Württemberg, Deutschland Peterzell, die Kurzform vom Dorf St. Peterzell in der Gemeinde Neckertal, Wahlkreis Toggenburg, Kanton St. Gallen, Schweiz.",1,,als,"Peterzell isch de Name vo däne Ort: Peterzell (St. Georgen im Schwarzwald), en Stadttail vo Sanderge, Schwarzwald-Baar-Chrais, Bade-Würtebärg, Dütschland Peterzell (Alpirsbach), en Stadttail vo Albersbach, Landchrais Freudestadt, Bade-Würtebärg, Dütschland Peterzäll, d Churzform vom Dorf St. Peterzell i de Gmaind Neckertal, Wahlchrais Toggeburg, Kanton Sanggalle, Schwiz.",[[]],typos,calm,133,135,132,135,132,135,105,120,115,121,115,121,133,135,105,120,['cool: B\nfluctuating: B\nirritable: A\nmutable: A\nchangeable: A\nunruffled: B\nvariable: A\nplacid: B\ncollected: B\nrecollected: B']
21,51,52989,"Folgendes bedeuten: England Bienne, der gedreht dr Stadt Dass m an den Start Bern, Schweiz Bienne nFluss), ein Flus im nfranzösischen Jura eine zeijährige Pflanze ac de Bienne, der Schloss französische wame dees Bielersees an der Schweiz District de Bionne, der frnanzösische Name des ehemaliren Bezirks Bieil xm Kanton Bern, Jahr","Bienne kann Folgendes bedeuten: Bienne, der französische Name der Stadt Biel/Bienne im Kanton Bern, Schweiz Bienne (Fluss), ein Fluss im französischen Jura eine zweijährige Pflanze Lac de Bienne, der französische Name des Bielersees in der Schweiz District de Bienne, der französische Name des ehemaligen Bezirks Biel im Kanton Bern, Schweiz.",1,,als,"Bienne chan folgendes bedüte: Bienne, de französisch Name vo de Stadt Biel/Bienne im Kanton Bärn, Schwiz Bienne (Fluss), en Fluss im französische Jura e zweijöhrigi Pflanze Lac de Bienne, de französisch Name vom Bielersee i de Schwiz District de Bienne, de französisch Name vom ehemolige Bezirk Biel im Kanton Bärn, Schwiz",[[]],typos,calm,109,112,109,112,109,112,86,88,89,91,89,91,109,112,86,88,['undisturbed: Writer B\nsteady: Writer B\ninconstant: Writer A\nirascible: Writer A\nwhimsical: Writer A\nunruffled: Writer B\nunstable: Writer A\nserene: Writer B\npeaceful: Writer B\nmercurial: Writer A']
