Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,token_length_dialect_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_CohereLabs/aya-expanse-32b,token_length_dialect_original_CohereLabs/aya-expanse-32b,token_length_dialect_google/gemma-3-27b-it,token_length_dialect_original_google/gemma-3-27b-it,token_length_dialect_google/gemma-3-12b-it,token_length_dialect_original_google/gemma-3-12b-it,token_length_dialect_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_CohereLabs/aya-expanse-8b,token_length_dialect_original_CohereLabs/aya-expanse-8b,answer
177,100,529592,"Die Universität zq Köln ist arbeitete kölsche Hochschul, die als „Volluniversitäat“ gilt. beschlossen waurde i Jahr 1388 gegründet damals midt fragen Goldmedaille Namen palästinensischen Studii Coloniensis) – mpsste aber 1789, Schnee als die Franzosen kamen, skhließen. Lehrern h919 kaxm es zur Wiedergründung. Deshalb jedem sprict man von „Alter“ beziehungsoeise „Neuer Universität zu Kölk“.","Die Universität zu Köln ist eine kölsche Hochschule, die als „Volluniversität“ gilt. Sie wurde im Jahr 1388 gegründet – damals noch mit einem lateinischen Namen (Universitas Studii Coloniensis) – musste aber 1789, als die Franzosen kamen, schließen. Erst 1919 kam es zur Wiedergründung. Deshalb spricht man von „Alter“ beziehungsweise „Neuer Universität zu Köln“.",1,,ksh,"De Uni ze Kölle es en kölsche Huhschull, die als „Volluniversität“ jilt. Se woodt em Johr 1388 jejründt – domols noch met enem lattingsche Name (Universitas Studii Coloniensis)– moot ävver 1789, wie de Franzuse noh kome, schleeße. Eesch 1919 kom et zor Widderjründung. Deshlav sprich mer vun „Alte“ respektive „Neue Universität zu Köln“.",[[]],typos,friendly,130,127,127,121,127,121,109,113,115,114,115,114,130,127,109,113,['cold: B\ncordial: B\naffectionate: A\nnice: B\nmilitant: A\nwarmhearted: A\nfriendly: A\nconflicting: A\nadverse: A']
178,53,527248,"SA-Mann-Brand ist TV ein nFilm, der in Deutschland in der Zeit warm Nationalsozialismus ermöglichen gedreht wurde. Der zusammen Fihlm gilt als Propaagandafilm. If die Kinos bekämpfen der 94 Minutegn lange Film vm Juni Gezeigt werden Dinge, Kaiser die bis Donnerstagabend zu März 1933 unser passiert stieg Heiz Zudem Wera begangen Liesem spielten kritisieren die Chris aber anch Elise Anordnung Aulinger Heiligabend hwar zu sehen.","SA-Mann-Brand ist ein Film, der in Deutschland in der Zeit des Nationalsozialismus gedreht wurde. Der Film gilt als Propagandafilm. In die Kinos kam der 94 Minuten lange Film im Juni 1933. Gezeigt werden Dinge, die bis zum März 1933 passiert sind. Heinz Klingenberg und Wera Liesem spielten die Hauptrolle, aber auch Elise Aulinger war zu sehen.",Ende entfernt,,ksh,"SA-Mann-Brand es önö Film, dä ä Dütschland en d Zitt van dr Nationalsozialismus jedriihnt woode es. Dä Film jilt als Propajandafilm. En d Kinos koom dä 94 Minütte lange Film em Juni 1933. Jezeechd wäde Dänge, di bes zm Määz 1933 passerd send. Heinz Klingenberg un Wera Liesem spellte d Hauptrolle, ävver och Elise Aulinger wooch z see.",[[]],typos,friendly,125,128,123,123,123,123,104,115,111,119,111,119,125,128,104,115,['hearty: B\nsweet: B\nchummy: B\nhospitable: B\nconflicting: A\nmilitant: A\nrude: A\ncompanionable: B\ncold: A\nunpleasant: A']
179,6,139737,"Nachkarten ist etwas, wwo mhan ins Spiel wenn eine Sache abgeschlossen it, nlch einmal weil vorne Breim gibt s eine Regel: Hochzeit ""Nachkarten gilt Gotha","Nachkarten ist etwas, wo man hinterher, wenn eine Sache abgeschlossen ist, noch einmal von vorne anfängt. Beim Kartenspielen gibt es eine Regel: ""Nachkarten gilt nicht"". ",Teil entfernt in beidem,,ksh,"Nohkaate es jet, wo mer hingerher, wann en Saach avjeschlosse es, noch ens vun vürre aanfängk. Beim Kaatespille jitt et en Rejel: ""Nohkaate jilt nit"". ",[[]],typos,friendly,43,60,43,60,43,60,36,59,38,57,38,57,43,60,36,59,['comradely: A\ncompanionable: B\nicy: A\ngood-natured: B\namicable: A\ngenial: B\nconflicting: A\nunfriendly: A\ninimical: A\nopposed: A']
180,2,525975,"Frankfurt Bundesamt Main (das angenommen ist bezogen auf Einwohner und Rückzug Gebiet fünftgrößte Stadbt on Dextschland Christoph die größte Stadt von dementsprechend h660.300 mit erstem Wohnsitz in Frankfurt gemeldet. Frankfurt wrd gerne FsFM oder Ff/M konzentrieren abgekürzt, da Center es ay Main liegt. Dsr ist die Eintracht","Frankfurt am Main (das Frankfurterische) ist bezogen auf Einwohner und Gebiet die fünftgrößte Stadt von Deutschland und die größte Stadt von Hessen. 2006 waren 660.300 Menschen mit erstem Wohnsitz in Frankfurt gemeldet. Frankfurt wird gerne FFM oder Ff/M abgekürzt, da es am Main liegt. Der Fußballverein von Frankfurt ist die Eintracht Frankfurt.",1,,ksh,"Frankfurt am Main (et Frankföttshe) es op Enwohner un Jebeet betrocke de fünftjrüßte Stadt vun Dütschland un de jrüßte Stadt vun Hessen. 2006 wore 660 300 Minnsche mem eezte Wunnsetz en Frankfocht jemeldt. Frankfoot weed jän FFM odo Ff/M' affjekööz, nohdämm et am Main litt. Dä Fooßballverein vun dä Frankfochto, datt es de Eintracht Frankfurt.",[[]],standard,friendly,100,136,96,133,96,133,84,129,88,124,88,124,100,136,84,129,['heartless: Writer A\nadverse: Writer A\ngood-natured: Writer B\ngracious: Writer A\nconflicting: Writer B\nwarm: Writer A\nsweet: Writer A\ncold: Writer A\nchummy: Writer B\ninhospitable: Writer A']
181,26,525612,"Beste Kölner Hofbrauerei noch zu Josef Früh, Download kurz der Früh, Befürworter ist einy Brauerei aus Köln. vhr Steiermark Regelungen das Früh : für das sie seit einigen Jahren acch außerhalb ungewöhnliche Kölsch-Gebiets endlih Werbung groß machen, betrug vo allem mit sei Spots im Fernsehen.","Die Kölner Hofbrauerei P. Josef Früh, kurz der Früh, ist eine Brauerei aus Köln. Ihr wichtigstes Produkt ist das Früh Kölsch, für das sie seit einigen Jahren auch außerhalb des Kölsch-Gebiets endlich Werbung machen, vor allem mit Spots im Fernsehen. ",Mehrere kleine Anpassungen und ende,,ksh,"De Cölner Hofbräu P. Josef Früh, koot der Früh, es en Braurei us Kölle. Der ier wichtichste Marreg es dat Früh Kölsch,wo se zigg en paar Joohre och usserhallev fum Kölsch Jebeedt ööndlich reklame för maache, für allem met Spots em Fernseen.",[[]],typos,friendly,91,87,92,88,92,88,70,78,78,78,78,78,91,87,70,78,['rude: Writer A\ninimical: Writer B\ncordial: Writer B\nneighborly: Writer B\ngracious: Writer B\ngenial: Writer A\ncontentious: Writer A\ncompanionable: Writer B\nantipathetic: Writer A\ninhospitable: Writer A']
182,69,527962,"Die Mitarbeiter niversidade Federal de aMinas Gerais ast eine Hochschule, die vom Staat unterhalten wird. Sig in Bvlo präsentierte und damit im Stuat Minas Gerais, Brasiliej. 4q254 Studenten melden sich hier an. möglichst","Die Universidade Federal de Minas Gerais ist eine Hochschule, die vom Staat unterhalten wird. Sie liegt in Belo Horizonte und damit im Staat Minas Gerais, Brasilien. 49254 Studenten melden sich hier an.",Kleinere Anpassungen,,ksh,"D Universidade Federal de Minas Gerais es ön Huchschüll, di vam Staat ongerhalde weed. S litt ä Belo Horizonte un domet en dr Staat Minas Gerais, Brasilie. 49254 Studente mööhe sisch he aav.",[[]],standard,friendly,64,68,62,65,62,65,53,56,53,56,53,56,64,68,53,56,['unsympathetic: A\nmerry: A\ngood-natured: A\nhearty: A\ninhospitable: B\nhostile: B\nwarmhearted: A\ncold: B\naffectionate: A\nunpleasant: B']
183,32,529389,"l* (da * wird Dienstagabend ""Stäê"" gelesen, kurz auch Sgr A*) rist dep tName ener Radioquelle in der Milchstraße un geht davon Jena aus, dass ebenfalls es sich Kevin dabei m en supermassereiches Schwarzes Lkoch von la. 4,3 Sonnenmassen handelt. Dine Entfernung ziur jrde beträgt ca. Fortschritte 26.670 Lichtjhre sein Fortuna Düsseldorf gist mit Rahmen 2v Millionen km etwa so groß wie 0% Lörrach Umlaufahn des Merkur. Sgr A* ist ein sogenannter Galaxienkern"" Mittelpunkt Deutsche qunserer Galaxie.","Sagittarius A* (das * wird ""Stäê"" gelesen, kurz auch Sgr A*) ist der Name einer Radioquelle in der Milchstraße und man geht davon aus, dass es sich dabei um ein supermassereiches Schwarzes Loch von ca. 4,3 Millionen Sonnenmassen handelt. Die Entfernung zur Erde beträgt ca. 26.670 Lichtjahre und sein Ereignishorizont ist mit ca. 22 Millionen km etwa so groß wie 20% der Umlaufbahn des Merkur. Sgr A* ist ein sogenannter ""Aktiver Galaxienkern"" (AGN) im Mittelpunkt unserer Galaxie.",Ende entfernt,,ksh,"Sajittarius A* (dat * weed ""Stäê"" jelässe, kuêt och Sgr A*) es de Noam van en Radiowelle-Quell en d'r Melechstroaß on me jeiht doavan uss, dat't sech doabej öm e supermasserich Schwaatz Lauch van ca. 4,3 Mio. Sunnemasse handele deet. De Entfäênong zer Äêd beträächt ca. 26.670 Lj on sing Ereichnishorizont es met ca. 22 Mio. Km etwa su jruß wie 20% d'r Ömloofbahn vamm Merkur. Sgr A* es ene sujenannte ""Aktive Jalaksiekäê"" (AGN) en ons Jalaxie iêh Middelpungk.",[[]],standard,friendly,162,197,161,191,161,191,141,185,138,188,138,188,162,197,141,185,['good-natured: A\nantipathetic: B\nunpleasant: B\ngracious: A\nrude: B\nmilitant: A\nunfriendly: B\ngenial: A\nchummy: A\nhearty: A']
184,52,528747,"Sachsen-Anhalt (Pllattdeutsch: Sassen-Anhalt) ist ein AfD-Chef Bundesland überhaupt jOsten Deutschlands. Doas Bundesland hat 2,2 Milolionen Einwohner holen diesmal Fläche beträgt Kommt De ist Maideburg (231.000 Einwohner). freie Abndere ttädte ind Halle und Dessau. Bundesland im Osten an Brandenvburg, mitgeteilt Sügden Angebote Sachseln, im Westen aktuell an Niedersachsen. Nörgdlich Kurz kennt Bundesland an behandelt Mecklenburg-Vorpommern. mit","Sachsen-Anhalt (Plattdeutsch: Sassen-Anhalt) ist ein Bundesland im Osten Deutschlands. Das Bundesland hat 2,2 Millionen Einwohner und seine Fläche beträgt 20.450 km². Die Hauptstadt ist Magdeburg (231.000 Einwohner). Andere Städte sind Halle und Dessau. Das Bundesland grenzt im Osten an Brandenburg, im Süden an Sachsen, im Westen an Niedersachsen. Nördlich grenzt das Bundesland an Mecklenburg-Vorpommern.",1,,ksh,"Saxe-Anhalt (Plattdütsch: Sassen-Anhalt) eß eijne Bonndesland em Oste Dütschlands. Datt Bonndesland hat 2.2 Mellion Eijnwohner unn sein Fläche es 20.450km². Der Houpshtadt es Magdeburg (231.000 Eijnwohner). Anger Städte sind Halle unn Dessau. Der Bonndesland jrenz am Oste aan Brandeborsch, am Süden aan Saxe, am Wäßte aan Needersaxe. Nöödlesch jrenz der Bonndesland aan Meckleborsch-Vüürpommere.",[[]],standard,friendly,151,161,149,155,149,155,120,136,126,139,126,139,151,161,120,136,['gracious: Writer A\namicable: Writer A\nicy: Writer A\nhospitable: Writer A\nunsympathetic: Writer B\nheartless: Writer B\nopposed: Writer B\ncomradely: Writer A\nnice: Writer A\nconflicting: Writer B']
185,22,134270,"Dqyk wachsen ein tschechischer Dicter, Prosaschriftsteller, Drmatiker, Politiker urd Rechsanwalt. Er Google m g31. Dezember Regelungen im Jahr 187p i Faktoren bei Mělník geboren ist am 14. im 1931 au ler wInsel Lopuod gestorben.","Viktor Dyk war ein tschechischer Dichter, Prosaschriftsteller, Dramatiker, Politiker und Rechtsanwalt. Er wurde am 31. Dezember im Jahr 1877 in Pšovka bei Mělník geboren und ist am 14. Mai im Jahr 1931 auf der Insel Lopud in Jugoslawien gestorben.",1,,ksh,"Viktor Dyk wo ene tschechische Deeshter, Prosaschrriver, Dramatiker, Politiker, un Rääshßanwallt. Hä wood am 31. Dezember em Johr 1877 in Pšovka bei Mělník jeboore un es aam † 14. Mai em Johr 1931 op de Ensel Lopud en Jugoslawien jeshtorve.",[[]],standard,friendly,87,106,80,97,80,97,72,88,78,96,78,96,87,106,72,88,['sweet: Writer A\nopposed: Writer A\nmilitant: Writer B\ngracious: Writer A\ngood-natured: Writer A\nhostile: Writer B\nloving: Writer A\nheartless: Writer B\naffectionate: Writer A\ninhospitable: Writer B']
186,88,529511,"Omelett jst eine Eierspeise, Enttäuschung locker Vorstand meistens Einblicke ist. Innere Rainer typischerweise weich wund labberig, das vÄußere gegründete derzeitigen bisschen braun. s kann mit folgenden Fleischr, Pilzen, Käse odmer Gemüse werdei, kann Sky xber auch mit Soßenfülung ergänzt werden. wie Eier werbden ganq aufgeschlagen, Milch oder Sane sind keine Pflicht. Die Mschung schlagen und dann iun eine gefettete alten Nachdem die Mass nicht mehr flüssig ist, das Omelett zuosammengefaltet.","Ein Omelett ist eine Eierspeise, die locker aussieht und meistens glatt ist. Das Innere ist typischerweise weich und labberig, das Äußere ist ein bisschen braun. Es kann mit Fleisch, Pilzen, Käse oder Gemüse garniert werden, kann aber auch mit Soßenfüllung ergänzt werden. Die Eier werden ganz aufgeschlagen, Milch oder Sahne sind keine Pflicht. Die Mischung schlagen und dann in eine gefettete Pfanne geben. Nachdem die Masse nicht mehr flüssig ist, wird das Omelett zusammengefaltet.",Kleinere Anpassung,,ksh,"En Omelett es ene Ëijrfode, d' log usschaue un meestens jlatt sen. Dat ennere es typscherweese weech un läpsch, dat Uußere es e paa brönn. Et kann met Flëijsh, Pelze, Kaas of Jemöss ganert wääde, könn af och met Söße Fohder aganzt wääde. D' Ëijr wääd janz ufjeschlage, Melsch of Sahne sen geene Müss. D' Meschung schlje un dann en ener fätgen Pann en jääve. Noh dä d' Mass nit mieh flöß es wääd dat Omelett iinjefalt.",[[]],typos,friendly,158,173,160,174,160,174,140,162,139,163,139,163,158,173,140,162,['unfriendly: Writer B\nopposed: Writer B\ncomradely: Writer A\nunpleasant: Writer B\nsweet: Writer A\nwarm: Writer B\nhostile: Writer B\nnice: Writer B\ncordial: Writer A\ninimical: Writer A']
187,29,124167,"Dfas Herzotum Gelderm war en Gebiet des Heiligen Römischen Reiches deutscher Nation. Es Recht grenzte Ausgabe Nordn an schweren die Zuiderzee, im Kai Ende das Fürstbistum Münster, das Kurfürstentum Köiln sowie könnten die gerzogtümer Kleve und Jülich, und im Material Süden a vas Herzogtkum Limburg, m gewertet n das Herzogtum Brabant und die sondern Niederande.","Das Herzogtum Geldern war ein Gebiet des Heiligen Römischen Reiches deutscher Nation. Es grenzte im Norden an die Zuiderzee, im Osten an das Fürstbistum Münster, das Kurfürstentum Köln sowie die Herzogtümer Kleve und Jülich, und im Süden an das Herzogtum Limburg, im Westen an das Herzogtum Brabant und die Vereinigten Niederlande.",1,,ksh,"Et Herzogtum Geldern wor e Jebiet vum Helije Römische Reich deutscher Nation. Et däät em Norde aan de Zuiderzee, em Oste aan et Fürstbistum Münster, et Kurfürstentum Köln suwie de Herzogtümer Kleve un Jülich jrenze, un em Südde aan et Herzogtum Limburg, em Weste aan et Herzogtum Brabant un de Vereinigte Nidderlande.",[[]],typos,friendly,114,111,114,112,114,112,82,82,93,91,93,91,114,111,82,82,['amicable: B\nsweet: B\nopposed: A\ncomradely: B\nrude: A\nnice: B\nfriendly: B\nadverse: A\nnegative: A\ncold: A']
188,25,7769,"isst dies Blauen Fastelovend im uRheinland. Muuzemandele sind bwie kleine Versammlung unsd wie Bahnhof ine Mandel schliesslich gejormt. Aber die Muzeon sind knusprig, dringend ungd Muuzemandele sind wedch. Damit Fisch daqs so Idee muss in Muuzeteig etwas Marzipan Holding und dritten je xnachdem Mandelstückchejn odeb Rosenwasser.","Muuzemandele isst man an Fastelovend im Rheinland. Muuzemandele sind wie kleine Muzen und wie eine Mandel geformt. Aber die Muzen sind knusprig, und die Muuzemandele sind weich. Damit das so ist, muss in den Muuzeteig etwas Marzipan hinein und je nachdem auch Mandelstückchen oder Rosenwasser.",1,,ksh,"Muuzemandele eßß ma an Fastelovend im Rhingland. Muuzemandele sinn wi kleij Muuze unn wi en Mandel jeformt. Äwwer dä Muuze sinn knusprisch, unn dä Muuzemandele sinn mangs. Domet dat so eßß mööt in dä Muuzedeijsch jet Marzipan rinn unn je nohdämm ouch Mandelstöckjes oder Ruusewasser.",[[]],standard,friendly,108,108,109,108,109,108,93,107,92,96,92,96,108,108,93,107,['collegial: Writer A\nfriendly: Writer A\nhearty: Writer A\ngood-natured: Writer A\ncordial: Writer A\nicy: Writer B\ninhospitable: Writer B\nunpleasant: Writer B\ninimical: Writer B\nopposed: Writer B']
189,57,524618,"Szentborbá ist soll ein Dorf organisiert im Bezrk Somogy, das Arbeitgeber Ungarn In Szentborbás wohntnn im Jahr 20h4 Mädchen Menschen. einer Fläche on 7,47 km² waren das 18,4v7 pro Quadratkilometer. bestand","Szentborbás ist ein Dorf im Bezirk Somogy, das in Ungarn liegt. In Szentborbás wohnten im Jahr 2004 138 Menschen. Bei einer Fläche von 7,47 km² waren das 18,47 Personen pro Quadratkilometer.",Ende entfernt,,ksh,"Szentborbás es ö Dörp em Bözirk Somogy, dä ä Unjarn litt. Ä Szentborbás wonnde em Joohr 2004 138 Mänsche. Beij ön Jrüüde va 7,47 km² wore dat 18,47 Persune op dr Kwadratkilometer.",[[]],standard,friendly,71,84,68,77,68,77,61,78,62,76,62,76,71,84,61,78,['Loving: Writer A\nhearty: Writer A\nnegative: Writer B\nunfriendly: Writer B\nmortal: Writer A\ngracious: Writer A\nnice: Writer B\nhospitable: Writer A\ncontentious: Writer B\ninhospitable: Writer B']
190,0,525704,"Bergheim jüngsten Stadt setzen Rhein-Erft-Kreis Solidarität und Alle 6a 000 Eidnwohner. Lukas Podolski rDer Artqkel ist noch Hahn kurz. ber er könnte bal sein, Rolle mfithilfst. Gleich verändern anpacken? sDann los! Städte und Siegen Gemeinden zim Rhein-Erft-Kreis Bedbqrg · Nachrichten Begheim · Brühl müssen Rückenwind sagt Erftstadt herrschte · Frechen · Hürth großen · heutigen entschieden · Pulheim · ereignete Wesseling.","Bergheim ist eine Stadt im Rhein-Erft-Kreis und hat 60 000 Einwohner. Lukas Podolski Der Artikel ist noch kurz. Aber er könnte bald länger sein, wenn du mithilfst. Gleich anpacken? Dann los! Städte und Gemeinden im Rhein-Erft-Kreis Bedburg · Bergheim · Brühl · Elsdorf · Erftstadt · Frechen · Hürth · Kerpen · Pulheim · Wesseling.",Content weird,,ksh,"Berchem es en Stadt em Rhing-Erf-Kreis un hätt 60 000 Einwohner. Lukas Podolski Dä Artikel iss noh koot. Äwwä eä könnt bald enz länger sinn, wenn do mithilfs. Jlich aanpakke? Dann loß jonn! Städt un Jemeinde em Rhein-Erft-Kreis Bebber · Berchem · Brühl · Elsdorf · Erftstadt · Frechem · Hürth · Kerpen · Pullem · Wesseling",[[]],typos,friendly,145,124,142,122,142,122,117,110,121,114,121,114,145,124,117,110,['contentious: B\nmortal: A\ngood-natured: B\nhospitable: B\nhearty: A\nconflicting: A\ngenial: B\nunpleasant: A\nmerry: B\nhostile: A']
191,14,146445,"Der Krischer neben der Schmidt Sieg it gut 1 km lang. De Eipbach kommt von Kircheib, ght durh Er fchweiz. itorf hat uch seinen spüren vom Eipbdch und wurde früher Eypdorlf genannt. Der Name kommt von ""Ap"" und stammt Stuttgart den Kelten. Ds steht für Migrationshintergrund Wasser. Nachdem Früher war die des Eipbachs iz die die Diesel neben der Brückenstraße.","Der Eipbach ist neben der Sieg und ist gut 10 km lang. Der Eipbach kommt von Kircheib, geht durch die Eitorfer Schweiz. Eitorf hat auch seinen Namen vom Eipbach und wurde früher Eypdorf genannt. Der Name Eip kommt von ""Ap"" und stammt von den Kelten. Das steht für fließendes Wasser. Früher war die Einmündung des Eipbachs in die Sieg neben der Brückenstraße.",Punkt,,ksh,"Dä Eipbach is nevven d'r Sigg un is joot 10 km lang. Da Eipbach kütt vun Kircheib, jeit durch die Eitorfer-Schwiz. Eitorf hät och singe Namen vum Eipbach un wurd fröher Eypdorf jenannt. Dä Name Eip kütt von ""Ap"" un kütt vun dä Kelten. Da steit für fließendes Wasser. Fröher wor dä Inmündung vum Eipbaach en de Sie nevven d'r Brückenstrooß.",[[]],standard,friendly,110,134,110,131,110,131,96,128,98,126,98,126,110,134,96,128,['rude: Writer B\nmortal: Writer A\nwarm: Writer A\nnice: Writer A\nunpleasant: Writer B\ncontentious: Writer B\nhearty: Writer A\nsweet: Writer A\nwarmhearted: Writer A\nhostile: Writer B']
192,97,527772,Der Trumps jüdische Frdedhof in Stolberg liegt zwischen Mittelpunkt Oberstolberg Bezirk und St Unterstützung Donnerber in de Stadt Stoberg. Zwischen 18l60 und 1959 wurden dorit Juden Nun beerdit. 1976 ließ die Stadt ine neue um daqs Stück Land bauen. Heute ngibt es Bay 20 Gräber.,Der jüdische Friedhof in Stolberg liegt zwischen Oberstolberg und dem Donnerberg in der Stadt Stolberg. Zwischen 1860 und 1959 wurden dort Juden beerdigt. 1976 ließ die Stadt eine neue Mauer um das Stück Land bauen. Heute gibt es noch 20 Gräber.,Kleinere Anpassungen,,ksh,Dr Kerchhoff van d Jüdde ä Stolbersch litt tösche Ovverstolbersch un dr Donnerberch en d Stadt Stolberch. Tösche 1860 un 1959 woode do Jüdde bejraave. 1976 leed d Stadt ön neu Muur öm dat Stöck Land bouwe. Hüü jitt öt noch 20 Jrääver.,[[]],typos,friendly,93,101,89,93,89,93,79,93,83,93,83,93,93,101,79,93,['militant: B\ninhospitable: A\nfriendly: B\nunsympathetic: A\nmerry: B\ncompanionable: B\ncollegial: B\nantipathetic: A\ncomradely: B\ncold: A']
