,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,prompts,concepts,writer_a,task
250,42,1785,Writes in dialect German.,Writes in standard German.,1,,pfl,Bioncourt (daitsch Bionshofen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. D Maire vun Bioncourt isch d Christine Perrin. Bioncourt gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Bioncourt gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are imaginative, philosophical, ordinary, simple, shallow, refined, intelligent, unreflective, short-sighted, inventive. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
251,54,2791,Writes in dialect German.,Writes in standard German.,1,,pfl,Furichhüse isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Zàwere im Arrondissement Saverne. De Maire vun Furichhüse isch de Denis Hittinger. Furichhüse gheat zum Kommunalvaband Pays de Saverne. De elsässisch Dialekt vun Furichhüse gheat zum Owerrhaialemannisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are sophisticated, worldly, perceptive, old-fashioned, unrefined, innovative, shallow, uninnovative, imperceptive, meditative. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
252,102,2093,Writes in dialect German.,Writes in standard German.,1,,pfl,Lindre-Haute (daitsch Oberlinger) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Lindre-Haute isch de Olivier Guyon. Lindre-Haute gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Lindre-Haute gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are inventive, unadventurous, philosophical, uncultured, uncreative, innovative, worldly, ordinary, shallow, curious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
253,25,2949,Writes in dialect German.,Writes in standard German.,1,,pfl,Nìderhüsbarje isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Heene im Arrondissement Strasbourg. De Maire vun Nìderhüsbarje isch de Jean-Luc Herzog. Nìderhüsbarje gheat zum Kommunalvaband Eurométropole de Strasbourg. De elsässisch Dialekt vun Nìderhüsbarje gheat zum Owerrhaialemannisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are introspective, unsophisticated, artistic, unrefined, uncultured, philosophical, unreflective, sophisticated, imperceptive, creative. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
254,110,2048,Writes in dialect German.,Writes in standard German.,1,,pfl,"Kerling-lès-Sierck (lothr. Kiirléngen, daitsch Kerlingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Thionville. De Maire vun Kerling-lès-Sierck isch de Jean-Michel Hirtz. Kerling-lès-Sierck gheat zum Kommunalvaband Bouzonvillois-Trois Frontières. De lothringisch Dialekt vun Kerling-lès-Sierck gheat zum Moselfränkisch.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unimaginative, innovative, sophisticated, uninnovative, open-minded, simple, short-sighted, perceptive, complex, unrefined. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
255,63,1877,Writes in dialect German.,Writes in standard German.,1,,pfl,Domnon-lès-Dieuze ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. D Maire vun Domnom-lès-Dieuze isch d Micheline Thirion. Domnom-lès-Dieuze gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Domnom-lès-Dieuze gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are inventive, unreflective, dull, introspective, narrow, intelligent, predictable, worldly, unsophisticated, reflective. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
256,48,2192,Writes in dialect German.,Writes in standard German.,1,,pfl,Nouilly (daitsch Niverlach) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. De Maire vun Nouilly isch de Jean-Louis Michelot. Nouilly gheat zum Kommunalvaband Metz Métropole. De draditionell Dialekt (Patois) vun Nouilly gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are inventive, curious, intelligent, old-fashioned, creative, unimaginative, sophisticated, shallow, unadventurous, imperceptive. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
257,38,2408,Writes in dialect German.,Writes in standard German.,1,,pfl,Vry (daitsch Verich) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. De Maire vun Vry isch de Jean-Marie Ritz. Vry gheat zum Kommunalvaband Haut Chemin-Pays de Pange. De draditionell Dialekt (Patois) vun Vry gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are uninquisitive, unadventurous, shallow, meditative, cultured, philosophical, conventional, imperceptive, creative, perceptive. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
258,85,2372,Writes in dialect German.,Writes in standard German.,1,,pfl,Varsberg ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Boulay-Moselle im Arrondissement Forbach-Boulay-Moselle. De Maire vun Varsberg isch de Pierrot Moritz. Varsberg gheat zum Kommunalvaband Warndt. De lothringisch Dialekt vun Varsberg gheat zum Moselfränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unimaginative, perceptive, curious, meditative, ordinary, unadventurous, unreflective, innovative, philosophical, dull. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
259,47,2254,Writes in dialect German.,Writes in standard German.,1,,pfl,Rettel ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Thionville. De Maire vun Rettel isch de Rémi Schwenck. Rettel gheat zum Kommunalvaband Bouzonvillois-Trois Frontières. De lothringisch Dialekt vun Rettel gheat zum Moselfränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are traditional, cosmopolitan, reflective, cultured, intelligent, unreflective, unsophisticated, perceptive, uncreative, unrefined. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
260,37,2370,Writes in dialect German.,Writes in standard German.,1,,pfl,Vany (daitsch Warningen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. D Maire vun Vany isch d Claude Lang. Vany gheat zum Kommunalvaband Metz Métropole. De draditionell Dialekt (Patois) vun Vany gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are dull, complex, unsophisticated, refined, uncreative, introspective, unrefined, predictable, open-minded, reflective. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
261,43,2345,Writes in dialect German.,Writes in standard German.,1,,pfl,Théding (daitsch Thedingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Stiring-Wendel im Arrondissement Forbach-Boulay-Moselle. De Maire vun Théding isch de Jean-Paul Hilpert. Théding gheat zum Kommunalvaband Forbach Porte de France. De lothringisch Dialekt vun Théding gheat zum Rhaifränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are meditative, cultured, simple, open-minded, artistic, uncultured, unrefined, short-sighted, shallow, perceptive. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
262,40,2064,Writes in dialect German.,Writes in standard German.,1,,pfl,Laneuveville-en-Saulnois (daitsch Neuheim in Lothringen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Laneuveville-en-Saulnois isch de Pierre Huchot. Laneuveville-en-Saulnois gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Laneuveville-en-Saulnois gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are dull, creative, simple, artistic, deep, imperceptive, shallow, unsophisticated, innovative, worldly. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
263,32,278,Writes in dialect German.,Writes in standard German.,1,,pfl,"Des Moselfränggische (moselfr. Muselfränkesch) is än weschdmiddeldaitsche Dialeggd. Moselfränggisch werd in Rhaiñland-Palz, em Saarland, Luxemburg, Frankraich un Belgie g'schbroche. Des Moselfränggische grenzt ma vun annere daitsche Dialeggde mit folgende Isoglosse ab: vum Ripuarische im Norde mit de dorp-dorf-Linie vum Rheiñfränggische (Hessisch un Pälzisch) im Oschde un Sidoschde mit de dat-das-Linie vum Niedersächsische mit de Benrather Linie (maken-machen)","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are curious, narrow, open-minded, uncultured, uninnovative, philosophical, unadventurous, reflective, shallow, sophisticated. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
264,30,1731,Writes in dialect German.,Writes in standard German.,1,,pfl,Arry (daitsch Arrich) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Les Coteaux de Moselle im Arrondissement Metz. De Maire vun Arry isch de Arthur Minello. Arry gheat zum Kommunalvaband Mad et Moselle. De draditionell Dialekt (Patois) vun Arry gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are narrow, complex, deep, perceptive, imaginative, dull, worldly, simple, unsophisticated, conventional. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
265,112,2343,Writes in dialect German.,Writes in standard German.,1,,pfl,Téterchen (daitsch Teterchen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Boulay-Moselle im Arrondissement Forbach-Boulay-Moselle. De Maire vun Téterchen isch de François Trombini. Téterchen gheat zum Kommunalvaband Houve-Pays Boulageois. De lothringisch Dialekt vun Téterchen gheat zum Moselfränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are reflective, intelligent, conventional, narrow, uninnovative, uninquisitive, curious, refined, cosmopolitan, imperceptive. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
266,60,2242,Writes in dialect German.,Writes in standard German.,1,,pfl,Raville (daitsch Rollingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. De Maire vun Raville isch de Francois Becker. Raville gheat zum Kommunalvaband Haut Chemin-Pays de Pange. De draditionell Dialekt (Patois) vun Raville gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are traditional, cosmopolitan, complex, unrefined, ordinary, unadventurous, open-minded, conventional, imaginative, philosophical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
267,90,2290,Writes in dialect German.,Writes in standard German.,1,,pfl,Saint-Georges (daitsch St. Georg) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarrebourg im Arrondissement Sarrebourg. De Maire vun Saint-Georges isch de Roland Gilliot. Saint-Georges gheat zum Kommunalvaband Sarrebourg Moselle Sud. De draditionell Dialekt (Patois) vun Saint-Georges gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are traditional, intelligent, unrefined, meditative, ordinary, imaginative, dull, unsophisticated, reflective, complex. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
268,18,2180,Writes in dialect German.,Writes in standard German.,1,,pfl,Neufgrange (daitsch Neuscheuern) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarreguemines im Arrondissement Sarreguemines. De Maire vun Neufgrange isch de Gérard Ledig. Neufgrange gheat zum Kommunalvaband Sarreguemines Confluences. De lothringisch Dialekt vun Neufgrange gheat zum Rhaifränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are traditional, sophisticated, conventional, uncultured, introspective, complex, artistic, cosmopolitan, uninnovative, uncreative. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
269,74,2033,Writes in dialect German.,Writes in standard German.,1,,pfl,Insming ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Insming isch de Alain Pattar. Insming gheat zum Kommunalvaband Saulnois. De lothringisch Dialekt vun Insming gheat zum Rhaifränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are meditative, intelligent, uninnovative, perceptive, narrow, creative, dull, conventional, reflective, simple. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
270,109,2038,Writes in dialect German.,Writes in standard German.,1,,pfl,Jury (daitsch Giringen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. De Maire vun Jury isch de Stanislas Smiarowski. Jury gheat zum Kommunalvaband Metz Métropole. De draditionell Dialekt (Patois) vun Jury gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are innovative, unimaginative, dull, creative, traditional, open-minded, meditative, artistic, ordinary, unreflective. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
271,105,3106,Writes in dialect German.,Writes in standard German.,1,,pfl,Driembàch isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Mützig im Arrondissement Sélestat-Erstein. De Maire vun Driembàch isch de Jean-Georges Hirschfell. Driembàch gheat zum Kommunalvaband Vallée de Villé. De elsässisch Dialekt vun Driembàch gheat zum Owerrhaialemannisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are uncultured, artistic, simple, philosophical, narrow, unsophisticated, meditative, ordinary, deep, reflective. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
272,77,2664,Writes in dialect German.,Writes in standard German.,1,,pfl,"Auenem (franzesisch: Auenheim, daitsch: Auenheim) isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Elsass. D Gemää gheat zum Kanton Bìschwiller im Arrondissement Haguenau-Wissembourg. De Maire vun Auenem isch de Joseph Ludwig. Auenem gheat zum Kommunalvaband Pays Rhénan. De elsässisch Dialekt vun Auenem gheat zum Owerrhaialemannisch.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are imaginative, unimaginative, traditional, uninnovative, cosmopolitan, refined, unrefined, open-minded, innovative, dull. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
273,2,2749,Writes in dialect German.,Writes in standard German.,1,,pfl,Drulìnge isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Ìngwiller im Arrondissement Saverne. De Maire vun Drulìnge isch de Jean-Louis Scheuer. Drulìnge gheat zum Kommunalvaband Alsace Bossue. De lothringisch Dialekt vun Drulìnge gheat zum Rhaifränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are intelligent, simple, meditative, unsophisticated, uninquisitive, curious, narrow, inventive, perceptive, short-sighted. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
274,73,2182,Writes in dialect German.,Writes in standard German.,1,,pfl,Neufvillage (daitsch Neudörfel) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Neufvillage isch de Jean-Marie Roch. Neufvillage gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Neufvillage gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are old-fashioned, uncultured, imaginative, uninnovative, creative, predictable, sophisticated, narrow, refined, complex. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
275,87,2996,Writes in dialect German.,Writes in standard German.,1,,pfl,Filgriese isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Buxwiller im Arrondissement Saverne. De Maire vun Filgriese isch de André Jacob. Filgriese gheat zum Kommunalvaband Kochersberg. De elsässisch Dialekt vun Filgriese gheat zum Owerrhaialemannisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unimaginative, deep, uninnovative, worldly, shallow, imperceptive, meditative, unrefined, imaginative, artistic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
276,41,2756,Writes in dialect German.,Writes in standard German.,1,,pfl,Dìttle isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Elsass. D Gemää gheat zum Kanton Molse im Arrondissement Molsheim. De Maire vun Dìttle isch de Jean-Luc Ruch. Dìttle gheat zum Kommunalvaband Région de Molsheim-Mutzig. De elsässisch Dialekt vun Dìttle gheat zum Owerrhaialemannisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are open-minded, complex, ordinary, uncreative, unsophisticated, creative, short-sighted, unimaginative, inventive, cosmopolitan. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
277,91,2357,Writes in dialect German.,Writes in standard German.,1,,pfl,Tromborn ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Forbach-Boulay-Moselle. De Maire vun Tromborn isch de Gabriel Contelly. Tromborn gheat zum Kommunalvaband Houve-Pays Boulageois. De lothringisch Dialekt vun Tromborn gheat zum Moselfränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unrefined, old-fashioned, uninnovative, shallow, cultured, introspective, conventional, deep, complex, inventive. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
278,51,2309,Writes in dialect German.,Writes in standard German.,1,,pfl,Sarreinsming (daitsch Saareinsmingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarreguemines im Arrondissement Sarreguemines. De Maire vun Sarreinsming isch de Yves Zins. Sarreinsming gheat zum Kommunalvaband Sarreguemines Confluences. De lothringisch Dialekt vun Sarreinsming gheat zum Rhaifränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are inventive, unadventurous, unreflective, worldly, refined, cosmopolitan, open-minded, uncultured, short-sighted, shallow. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
279,64,1966,Writes in dialect German.,Writes in standard German.,1,,pfl,Guinglange (daitsch Gänglingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Forbach-Boulay-Moselle. De Maire vun Guinglange isch de Jean-Claude Veber. Guinglange gheat zum Kommunalvaband District Urbain de Faulquemont. De lothringisch Dialekt vun Guinglange gheat zum Moselfränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are uninnovative, imperceptive, narrow, artistic, conventional, creative, inventive, perceptive, meditative, ordinary. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
280,5,1762,Writes in dialect German.,Writes in standard German.,1,,pfl,Belles-Forêts ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarrebourg im Arrondissement Sarrebourg. De Maire vun Belles-Forêts isch de Thierry Duval. Belles-Forêts gheat zum Kommunalvaband Sarrebourg Moselle Sud. De draditionell Dialekt (Patois) vun Belles-Forêts gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are uninquisitive, traditional, imperceptive, introspective, curious, sophisticated, perceptive, innovative, simple, ordinary. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
281,4,1863,Writes in dialect German.,Writes in standard German.,1,,pfl,Dalstein ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Forbach-Boulay-Moselle. De Maire vun Dalstein isch de Claude Brignon. Dalstein gheat zum Kommunalvaband Bouzonvillois-Trois Frontières. De lothringisch Dialekt vun Dalstein gheat zum Moselfränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are uninquisitive, complex, inventive, refined, curious, predictable, unsophisticated, ordinary, imperceptive, creative. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
282,11,2938,Writes in dialect German.,Writes in standard German.,1,,pfl,Mutzehüse isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Buxwiller im Arrondissement Saverne. De Maire vun Mutzehüse isch de Pascal Wicker. Mutzehüse gheat zum Kommunalvaband Pays de la Zorn. De elsässisch Dialekt vun Mutzehüse gheat zum Owerrhaialemannisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are imaginative, complex, open-minded, sophisticated, uncreative, ordinary, short-sighted, inventive, dull, unsophisticated. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
