Unnamed: 0,id,contents,length,language,answer
93,32088,"Bundesverfassung (alem. Bundesverfassig) isch d Bezeichnig für Verfassige, wo in Bundesstaate uf dr Bundesebeni gälte. Mänggi europäischi Bundesstaate nenne ihri Verfassig au formal „Bundesverfassig“. Bischbil: S Grundgsetz vo dr Bundesrepublik Dütschland (GG) D Bundesverfassig vo dr Schwiizerische Eidgenosseschaft (BV) D Bundesverfassig vo Östriich, bsunders s Bundes-Verfassigsgsetz (B-VG)",393,als,"['Bundesverfassung ist die Bezeichnung für Verfassungen, die in Bundesstaaten auf der Bundesebene gelten. Viele europäische Bundesstaaten nennen ihre Verfassung auch formal ""Bundesverfassung"". Beispiele: Das Grundgesetz der Bundesrepublik Deutschland (GG) Die Bundesverfassung der Schweizerischen Eidgenossenschaft (BV) Die Bundesverfassung Österreichs, insbesondere das Bundes-Verfassungsgesetz (B-VG)']"
94,16104,"Gutach ka sy: en Ort z'Bade-Württeberg, Dütschland: Guetich, Gmeind im Schwarzwald, Landkreis Emmendinge Guete, Gmeind im Schwarzwald, Ortenaukreis Gwässer z'Bade-Württeberg, Dütschland: Guete, Teil vom Oberlauf vo dr Wuete (unterhalb vom Titisee) im Südschwarzwald Guete odr Wildi Guete im Schwarzwald, mündet zi Gutich im Brisgau in d'Elz Guete, mündet unterhalb vo Guete (Ortenau) in d'Kinzig",395,als,"['Gutach ist der Name: \neiner Gemeinde in Baden-Württemberg, Deutschland: \nGutach, Gemeinde im Schwarzwald, Landkreis Emmendingen \nGute, Gemeinde im Schwarzwald, Ortenaukreis \nGewässer in Baden-Württemberg, Deutschland: \nGutach, Teil des Oberlaufs der Wutach (unterhalb des Titisees) im Südschwarzwald \nGutach oder Wilde Gutach im Schwarzwald, mündet bei Gutach im Breisgau in die Elz \nGutach, mündet unterhalb von Gengenbach (Ortenau) in die Kinzig']"
95,45732,"D Finke sind e arteriichi Familie us de Ornig vo de Spatzevögel. Maistens wird de Buechfink eifach als Fink bezaichnet. Es ghört aber au de Distelfink, de Grüefink, s Ziisli oder de Gimpel dezue. D Finke sind chlinni bis mittelgrossi Vögel vo öpe 9 bis 26 cm Längi. Si sind wältwit verbraited. Zu de Familie vo de Finke ghöred 40 Gattige, dodevo sind 6 usgstorbe, und öpe 200 Arte, dodevo sind 14 usgstorbe. Commons: Finke – Sammlig vo Multimediadateie",452,als,"['Die Finken sind eine artenreiche Familie aus der Ordnung der Spatzenvögel. Meistens wird der Buchfink einfach als Fink bezeichnet. Es gehören aber auch der Distelfink, der Grünfink, das Ziisli oder der Gimpel dazu. Die Finken sind kleine bis mittelgroße Vögel von etwa 9 bis 26 cm Länge. Sie sind weltweit verbreitet. Zu der Familie der Finken gehören 40 Gattungen, davon sind 6 ausgestorben, und etwa 200 Arten, davon sind 14 ausgestorben. Commons: Finken – Sammlung von Multimedia-Dateien.']"
96,30757,"Porno stoht für: Pornografii, Darstellig vo menschliger Sexualität Pornofilm, e pornografische Film Porno (Roman), e Roman vom Irvine Welsh us em Johr 2002 Porno (Album), e Musigalbum vom Patrick Pulsinger us em Johr 1995 Sustigs: PorNO-Kampagne, e Kampagne für e Verbot vo Pornografii z Dütschland, wo vo dr Alice Schwarzer initiiert worden isch",346,als,"['Porno steht für: Pornografie, Darstellung von menschlicher Sexualität Pornofilm, ein pornografischer Film Porno (Roman), ein Roman von Irvine Welsh aus dem Jahr 2002 Porno (Album), ein Musikalbum von Patrick Pulsinger aus dem Jahr 1995 Sonstiges: PorNO-Kampagne, eine Kampagne für ein Verbot von Pornografie in Deutschland, die von Alice Schwarzer initiiert wurde']"
97,64381,"Peterzell isch de Name vo däne Ort: Peterzell (St. Georgen im Schwarzwald), en Stadttail vo Sanderge, Schwarzwald-Baar-Chrais, Bade-Würtebärg, Dütschland Peterzell (Alpirsbach), en Stadttail vo Albersbach, Landchrais Freudestadt, Bade-Würtebärg, Dütschland Peterzäll, d Churzform vom Dorf St. Peterzell i de Gmaind Neckertal, Wahlchrais Toggeburg, Kanton Sanggalle, Schwiz",372,als,"['Peterzell ist der Name folgender Orte: Peterzell (St. Georgen im Schwarzwald), ein Stadtteil von St. Georgen im Schwarzwald, Schwarzwald-Baar-Kreis, Baden-Württemberg, Deutschland Peterzell (Alpirsbach), ein Stadtteil von Alpirsbach, Landkreis Freudenstadt, Baden-Württemberg, Deutschland Peterzell, die Kurzform des Dorfes St. Peterzell in der Gemeinde Neckertal, Wahlkreis Toggenburg, Kanton St. Gallen, Schweiz']"
98,61605,D École nationale de la statistique et de l'administration économique (ENSAE ParisTech) esch e Technischi Hochschuel vu Paris-Malakoff (Frànkrich). Si isch Mitgliid vo der Conférence des Grandes Ecoles und vo der Université Paris-Saclay. Commons: ENSAE ParisTech – Sammlig vo Multimediadateie www.ensae.fr (frànzeesch) änglischMembers and associates (Memento vom 18. Oktober 2016 im Internet Archive),400,als,"[""Die École nationale de la statistique et de l'administration économique (ENSAE ParisTech) ist eine technische Hochschule in Paris-Malakoff (Frankreich). Sie ist Mitglied der Conférence des Grandes Ecoles und der Université Paris-Saclay. Commons: ENSAE ParisTech – Sammlung von Multimedia-Dateien www.ensae.fr (französisch) Englisch Mitglieder und assoziierte Mitglieder (Memento vom 18. Oktober 2016 im Internet Archive)""]"
99,22656,"Dr Begriff New York bezeichnet: New York (Bundesstaat), Bundesstaat im Nordosten vu dr USA New York City, Stadt im Bundesstaat New York, USA New York County bzw. Manhattan, Stadtbezirk vu New York City, USA New York (Iowa), Ort in de USA New York (Texas), Ort im Osten vum Henderson County im Bundesstaat Texas, USA",315,als,"['Der Begriff New York bezeichnet: New York (Bundesstaat), Bundesstaat im Nordosten der USA New York City, Stadt im Bundesstaat New York, USA New York County bzw. Manhattan, Stadtbezirk von New York City, USA New York (Iowa), Ort in den USA New York (Texas), Ort im Osten des Henderson County im Bundesstaat Texas, USA']"
100,110877,"Abd al-Hakim Hajj Yahya (hebräisch ‏: עבד אל-חכים חאג' יחיא‎, * 16. Feba 1965) is a israelischa Ingenieur und Politika vo da Parteikoalizion Vereinte Liste. Abd al-Hakim Hajj Yahya hod om Technion studiad. Abd al-Hakim Hajj Yahya is seit Mai 2015 Obgoadneta in da Knesset. Ea is vaheirodd, hod via Kinda und wohnd in Tayibe. Knesset: Abd al-Hakim Hajj Yahya Normdaten (Person): Wikipedia-Personensuche | Kein GND-Personendatensatz. Letzte Überprüfung: 16. Oktoba 2015.",468,bar,"[""Abd al-Hakim Hajj Yahya (hebräisch: עבד אל-חכים חאג' יחיא, * 16. Februar 1965) ist ein israelischer Ingenieur und Politiker der Parteikoalition Vereinte Liste. Abd al-Hakim Hajj Yahya hat am Technion studiert. Abd al-Hakim Hajj Yahya ist seit Mai 2015 Abgeordneter in der Knesset. Er ist verheiratet, hat vier Kinder und wohnt in Tayibe. Knesset: Abd al-Hakim Hajj Yahya Normdaten (Person): Wikipedia-Personensuche | Kein GND-Personendatensatz. Letzte Überprüfung: 16. Oktober 2015.""]"
101,40816,"Trg is a mittloitalichs Doaf bei Ozalj am Fluss Kupa in Krowozien. De gotische Ollaheilign-Kapejn, urkundle belegt seit 1334, is gegn End vom 18. Joarhundat barockisiat woan. Se enthoit weatvolle Barockoitäre. Um de Kapejm gruppian si oide segnsweate hejzane Bauanhaisa. 45.61805555555615.504722222222Koordinaten: 45° 37′ N, 15° 30′ O",334,bar,"[""Trg ist ein mittelalterliches Dorf bei Ozalj am Fluss Kupa in Kroatien. Die gotische Allheiligen-Kapelle, urkundlich belegt seit 1334, wurde gegen Ende des 18. Jahrhunderts barockisiert. Sie enthält wertvolle Barockaltäre. Um die Kapelle gruppieren sich alte, sehenswerte, hölzerne Bauernhäuser. 45.61805555555615.504722222222Koordinaten: 45° 37′ N, 15° 30′ O'""]"
102,89312,"Jewell County is a Beziak im Bundesstoot Kansas in da USA. Da Beziak hod 3077 Eihwohna. Da Sitz vo da Vawoitung is Mankato. Da Beziak hod a Fläche vo 2368 Quadratkilometa, dovo san 14 Quadratkilometa Wossafläche. Burr Oak Dentonia Dispatch Esbon Formoso Ionia Jewell Lovewell Mankato Montrose Northbranch Otego Randall Webber Wesley Center GNIS-ID: 485009. Abgerufen am 22. Februar 2011 (englisch). 39.6125-97.996666666667Koordinaten: 39° 37′ N, 98° 0′ W",454,bar,"['Jewell County ist ein Bezirk im Bundesstaat Kansas in den USA. Der Bezirk hat 3077 Einwohner. Der Sitz der Verwaltung ist Mankato. Der Bezirk hat eine Fläche von 2368 Quadratkilometern, davon sind 14 Quadratkilometer Wasserfläche. Burr Oak, Dentonia, Dispatch, Esbon, Formoso, Ionia, Jewell, Lovewell, Mankato, Montrose, Northbranch, Otego, Randall, Webber, Wesley Center. GNIS-ID: 485009. Abgerufen am 22. Februar 2011 (englisch). 39.6125-97.996666666667 Koordinaten: 39° 37′ N, 98° 0′ W.']"
103,83196,"Issaquena County, Mississippi is a County in Mississippi in da USA. Des County liegt im Westn vo Mississippi und grenzt im Westn an Louisiana, wobei da Mississippi de natialiche Grenz doastejt. Des Issaquena County hod a Flächn vo 1143 Quadratkilometa, wovo 73 Quadratkilometa Wossaflächn san. Es grenzt an foignde Countys: Commons: Issaquena County, Mississippi – Sammlung vo Buidl, Videos und Audiodateien",407,bar,"['Issaquena County ist ein County im US-Bundesstaat Mississippi. Das County liegt im Westen von Mississippi und grenzt im Westen an Louisiana, wobei der Mississippi die natürliche Grenze darstellt. Das Issaquena County hat eine Fläche von 1143 Quadratkilometern, wovon 73 Quadratkilometer Wasserflächen sind. Es grenzt an die folgenden Countys: Commons: Issaquena County, Mississippi – Sammlung von Bildern, Videos und Audiodateien.']"
104,94339,"Nottersdorf is a Ortstei vo da Stod Windischeschenbach im Landkroas Neistodt an da Woidnaab in Bayern. Da Ort liegt noadwestli vo Windischeschenbach. Neadli fliaßt de Fichtelnaab, a 42 km longa rechta Nemfluss vo da Naab. De B valafft neadli, de b B westli und de A 93 estli. darin: Luftbild von Nottersdorf",307,bar,"['Nottersdorf ist ein Ortsteil der Stadt Windischeschenbach im Landkreis Neustadt an der Waldnaab in Bayern. Der Ort liegt nordwestlich von Windischeschenbach. Nördlich fließt die Fichtelnaab, ein 42 km langer rechter Nebenfluss der Naab. Die Bahnstrecke verläuft nördlich, die B westlich und die A 93 östlich. Darin: Luftbild von Nottersdorf.']"
105,121570,"UKW oda ukw stähd fia: Uitrakuazwej Umkeahwoizn (dt.: Umkehrwalze), schau: Reflektoa (Kryptologie) a Musigruppe, schau: UKW (Musigruppe) Universitetsklinikum Wiazbuag Uniwersytet Kazimierza Wielkiego, schau: Kazimierz-Wielki-Universitet Bydgoszcz Lviv Airlines (ICAO-Code), ehemoiige ukrainische Fluggsejschoft ukw stähd fia: Ukwuani-aboh-ndoni (ISO-639-3-Code), oane vo de Igbo-Sprochn",386,bar,"['UKW oder ukw steht für: Umkehrwalze, siehe Reflektor (Kryptologie) eine Musikgruppe, siehe UKW (Musikgruppe) Universitätsklinikum Würzburg Uniwersytet Kazimierza Wielkiego, siehe Kazimierz-Wielki-Universität Bydgoszcz Lviv Airlines (ICAO-Code), ehemalige ukrainische Fluggesellschaft ukw steht für: Ukwuani-aboh-ndoni (ISO-639-3-Code), eine der Igbo-Sprachen']"
106,50977,"Joareskalenda ◄ | 9. Joarhundad v. Kr. | 8. Joarhundad v. Kr. | 7. Joarhundad v. Kr. | ► ◄ | 720a v. Kr. | 710a v. Kr. | 700a v. Kr. | 690a v. Kr. | 680a v. Kr. | ► ◄◄ | ◄ | 704 v. Kr. | 703 v. Kr. | 702 v. Kr. | 701 v. Kr. | 700 v. Kr. | 699 v. Kr. | 698 v. Kr. | ► | ►► Des is a Iwablick iwas Joar 701 v. Kr.. Commons: 701 v. Kr. – Sammlung vo Buidl, Videos und Audiodateien",376,bar,"['Jahreskalender ◄ | 9. Jahrhundert v. Chr. | 8. Jahrhundert v. Chr. | 7. Jahrhundert v. Chr. | ► ◄ | 720er v. Chr. | 710er v. Chr. | 700er v. Chr. | 690er v. Chr. | 680er v. Chr. | ► ◄◄ | ◄ | 704 v. Chr. | 703 v. Chr. | 702 v. Chr. | 701 v. Chr. | 700 v. Chr. | 699 v. Chr. | 698 v. Chr. | ► | ►► Dies ist eine Übersicht über das Jahr 701 v. Chr.. Commons: 701 v. Chr. – Sammlung von Bildern, Videos und Audiodateien']"
107,112061,"Leigh is a Stod im District Wigan in da Grofschoft Greater Manchester, England. Leigh ist 18,2 km vo Manchester entfeand. Im Joar 2001 hod se 43006 Eihwohna ghod. GENUKI: Distance from LEIGH [SD657002] (englisch) Abgerufen am 31. Mai 2017. KS01 Usual resident population Census 2001 (Microsoft Excel-Tabej). ons.gov.uk. Obgruafa om 31. Mai 2017.",345,bar,"['Leigh ist eine Stadt im Bezirk Wigan in der Grafschaft Greater Manchester, England. Leigh ist 18,2 km von Manchester entfernt. Im Jahr 2001 hatte sie 43.006 Einwohner. GENUKI: Distance from LEIGH [SD657002] (englisch) Abgerufen am 31. Mai 2017. KS01 Usual resident population Census 2001 (Microsoft-Excel-Tabelle). ons.gov.uk. Abgerufen am 31. Mai 2017.']"
108,93297,"Da Weißenstadter Forst-Nord is a 5,45 km² grouß gmoafreies Gebiet nördli vo Weißenstadt im obafränkischn Landkroas Wunsiedel im Fichtelgebirge. Zellerfels bei Ruppertsgrün (Geotop-Nummer 479R006) Felsburg Das Rondell (Geotop-Nummer 479R007) Commons: Weißenstadter Forst-Nord – Sammlung vo Buidl, Videos und Audiodateien Weißenstadter Forst-Nord in OpenStreetMap (Abgerufen am 6. Januar 2016) 50.125611.8685Koordinaten: 50° 7′ 32″ N, 11° 52′ 7″ O",445,bar,"[""Der Weißenstadter Forst-Nord ist ein 5,45 km² großes gemeindefreies Gebiet nördlich von Weißenstadt im oberfränkischen Landkreis Wunsiedel im Fichtelgebirge. Zellerfels bei Ruppertsgrün (Geotop-Nummer 479R006) Felsburg Das Rondell (Geotop-Nummer 479R007) Commons: Weißenstadter Forst-Nord – Sammlung von Bildern, Videos und Audiodateien Weißenstadter Forst-Nord in OpenStreetMap (Abgerufen am 6. Januar 2016) 50.125611.8685Koordinaten: 50° 7′ 32″ N, 11° 52′ 7″ O'.""]"
109,93408,"Da Sailaufer Forst is a 14,36 km² grouß gmoafreies Gebiet im Landkroas Aschaffenburg im bayerischn Spessart. Des Gebiet is komplett bewoidt. Da Forst liegt estli vo da nomansgemdn Gmoa Sailauf. De hechste Eahebung is de Steigkoppe mid 502 m ü. NN. Im sidwestlichn Tei vom Forst lieng 19 Exklaven vo Sailauf und zwoa vo da Gmoa Laufach. Commons: Sailaufer Forst – Sammlung vo Buidl, Videos und Audiodateien 50.0416529.299498Koordinaten: 50° 2′ 29,9″ N, 9° 17′ 58,2″ O",466,bar,"[""Der Sailaufer Forst ist ein 14,36 km² großes gemeindefreies Gebiet im Landkreis Aschaffenburg im bayerischen Spessart. Das Gebiet ist komplett bewaldet. Der Forst liegt östlich der namensgebenden Gemeinde Sailauf. Die höchste Erhebung ist die Steigkoppe mit 502 m ü. NN. Im südwestlichen Teil des Forstes liegen 19 Exklaven von Sailauf und zwei von der Gemeinde Laufach. Commons: Sailaufer Forst – Sammlung von Bildern, Videos und Audiodateien 50.0416529.299498Koordinaten: 50° 2′ 29,9″ N, 9° 17′ 58,2″ O'""]"
110,22908,"As Gerät, mit dén man friaher in Såft va die Weimer (Traubm) auspresst håt, hoaßt in Sidtiról unt aa driberausi Tórggl. Je nåch der Ménge, wås zu pressn isch, kånn die Tórggl mehrere Meter lång sein. In die Weinpaugepiate pan Rhein sågg man derzua Kelter, Trotte (alemannisch) óder Weinpresse. Ursprung van Wórt: lateinisch torquere (drahnen, nhd. drehen).",356,bar,"['Das Gerät, mit dem man früher den Saft aus den Trauben auspresste, heißt in Südtirol und auch anderswo Torggl. Je nach der Menge, die zu pressen ist, kann die Torggl mehrere Meter lang sein. In den Weinbauregionen am Rhein sagt man dazu Kelter, Trotte (alemannisch) oder Weinpresse. Ursprung des Wortes: lateinisch torquere (drehen, ndh. drehen).']"
111,110901,"Stondbuid stähd fia: a Statue a aus da kontinuialichn Buidfoige vo ana Fuimsequenz (Kinofuim oda Videobond) isojiads Oanzlbuid (engl.: screencap), schau: Oanzlbuid (Fuim) a (stähnde/unbewegliche) |in da Fotografie, schau: Buid (Fotografie) a Oanzlbuidafnohm (engl.: still picture) van Stondfotograf ban Fuim",307,bar,"['Stehbild steht für: \n- ein Einzelbild aus der kontinuierlichen Bildfolge einer Filmsequenz (Kinofilm oder Videoband), siehe Einzelbild (Film)\n- (stehendes/unbewegliches) Bild in der Fotografie, siehe Bild (Fotografie)\n- ein Einzelbildaufnahme (engl.: still picture) von einem Standfotografen beim Film.']"
112,93007,"Haseneck is a Weiler bzw. Einöde in da Gmoa Windorf im Landkroas Bassa (Niedabayern). Haseneck gheat zua Gemarkung Albersdorf und bsteht aus oam Vierseithof mid Nemgebaidn. Estli vom Hof is a Wegkapej ausm 19./20. Joarhundad z findn. De unmiddlboan Nochboaorte san Naßkamping im Westn, Endreith im Ostn und Bertholling im Sidn. Satellitenfoto von Haseneck - (BayernViewer)",372,bar,"['Haseneck ist ein Weiler bzw. eine Einöde in der Gemeinde Windorf im Landkreis Passau (Niederbayern). Haseneck gehört zur Gemarkung Albersdorf und besteht aus einem Vierseithof mit Nebengebäuden. Östlich vom Hof ist eine Wegkapelle aus dem 19./20. Jahrhundert zu finden. Die unmittelbaren Nachbarorte sind Naßkamping im Westen, Endreith im Osten und Bertholling im Süden. Satellitenfoto von Haseneck - (BayernViewer)']"
113,36371,"Barber County is a Beziak im Bundesstoot Kansas in da USA. Da Beziak hod 4.861 Eihwohna. Da Sitz vo da Vawoitung is Medicine Lodge. Da Beziak hod a Fläche vo 2943 Quadratkilometa, dovo san 5 Quadratkilometa Wossafläche. Aetna Deerhead Eldred Forest City Gerlane Hardtner Hazelton Isabel Kiowa Lake City Medicine Lodge Pixley Sharon Stubbs Sun City GNIS-ID: 484973. Abgerufen am 22. Februar 2011 (englisch). 37.093333333333-98.945Koordinaten: 37° 6′ N, 98° 57′ W",461,bar,"['Barber County ist ein Bezirk im Bundesstaat Kansas in den USA. Der Bezirk hat 4.861 Einwohner. Der Sitz der Verwaltung ist Medicine Lodge. Der Bezirk hat eine Fläche von 2943 Quadratkilometern, davon sind 5 Quadratkilometer Wasserfläche. Aetna, Deerhead, Eldred, Forest City, Gerlane, Hardtner, Hazelton, Isabel, Kiowa, Lake City, Medicine Lodge, Pixley, Sharon, Stubbs, Sun City. GNIS-ID: 484973. Abgerufen am 22. Februar 2011 (englisch). 37,093333333333-98,945 Koordinaten: 37° 6′ N, 98° 57′ W.']"
114,91192,"De Vawoitungsgmoaschoft Hunderdorf liegt im niedabayerischn Landkroas Straubing-Boong und werd vo foigndn Gmoana buidt: Hunderdorf, 3323 Eihwohna, 22,21 km² Neukirchen, 1733 Eihwohna, 24,46 km² Windberg, 1051 Eihwohna, 7,97 km² Sitz vo da 1978 grindtn Vawoitungsgmoaschoft is Hunderdorf. Woppn vo Hunderdorf Woppn vo Neukirchen Woppn vo Windberg",345,bar,"['Die Verwaltungsgemeinschaft Hunderdorf liegt im niederbayerischen Landkreis Straubing-Bogen und wird von folgenden Gemeinden gebildet: Hunderdorf, 3323 Einwohner, 22,21 km² Neukirchen, 1733 Einwohner, 24,46 km² Windberg, 1051 Einwohner, 7,97 km² Sitz der 1978 gegründeten Verwaltungsgemeinschaft ist Hunderdorf. Wappen von Hunderdorf Wappen von Neukirchen Wappen von Windberg']"
115,112947,"SS17 oda SS 17 stähd fia: Strada Statale 17 dell'Appennino Abruzzese ed Appulo-Sannitico, Feanstroß in Italien, schau: Listn vo de Stootsstroßn in Italien SS-17 stähd fia: USS Narwhal (SS-17), US-amerikanischs U-Boot, schau: Listn vo de U-Boote vo da United States Navy SS-17 Spanker, sowjetische Interkontinentoiraketn",319,bar,"[""SS 17 steht für: \nStrada Statale 17 dell'Appennino Abruzzese e Appulo-Sannitico, Fernstraße in Italien, siehe Liste der Staatsstraßen in Italien \nSS-17 steht für: \nUSS Narwhal (SS-17), US-amerikanisches U-Boot, siehe Liste der U-Boote der United States Navy \nSS-17 Spanker, sowjetische Interkontinentalrakete""]"
116,30669,"Des is a Listn vo de Städt in Nepal. (Z = Zensus) Quejn: Government of Nepal, Ministry of Finance Central Bureau of Statistics Ministry of Finance - Einwohnerzahlen der Gemeinden Nepals (PDF-Datei; 556 kB) City Population - Einwohnerzahlen der Gemeinden Nepals World Gazetteer - Einwohnerzahlen der Gemeinden Nepals Central Bureau of Statistics of Nepal, Census 2011",366,bar,"['Dies ist eine Liste der Städte in Nepal. (Z = Zensus) Quelle: Government of Nepal, Ministry of Finance Central Bureau of Statistics Ministry of Finance - Einwohnerzahlen der Gemeinden Nepals (PDF-Datei; 556 kB) City Population - Einwohnerzahlen der Gemeinden Nepals World Gazetteer - Einwohnerzahlen der Gemeinden Nepals Central Bureau of Statistics of Nepal, Census 2011']"
117,131796,"De Kate Bush, CBE (* 30. Juli 1958 in Bexleyheath, Kent (gheard heid zu London); eigentlich Catherine Bush) is a britische Sängerin, Pianistin, Liadamocherin, Musikproduzentin und Tänzerin. Zu ihre bekanntestn Liada ghearn Wuthering Heights, Babooshka und Running Up That Hill. Commons: Kate Bush – Sammlung vo Buidl, Videos und Audiodateien Literatur von und über Kate Bush im Katalog der Deutschen Nationalbibliothek Kate Bush ba Discogs (englisch) katebush.com (englisch)",474,bar,"['Die Kate Bush, CBE (* 30. Juli 1958 in Bexleyheath, Kent (gehört zu London); eigentlich Catherine Bush) ist eine britische Sängerin, Pianistin, Liedermacherin, Musikproduzentin und Tänzerin. Zu ihren bekanntesten Liedern gehören Wuthering Heights, Babooshka und Running Up That Hill. Commons: Kate Bush – Sammlung von Bildern, Videos und Audiodateien Literatur von und über Kate Bush im Katalog der Deutschen Nationalbibliothek Kate Bush bei Discogs (englisch) katebush.com (englisch)']"
118,83723,"Washington County is a County in Ohio in da USA. Auszug aus dem National Register of Historic Places - Nr. 74001646 Obgruafa am 21. Feba 2011 Washington County im Geographic Names Information System vom United States Geological Survey Obgruafa am 22. Feba 2011 Commons: Washington County, Ohio – Sammlung vo Buidl, Videos und Audiodateien",338,bar,"['Washington County ist ein County in Ohio in den USA. Auszug aus dem National Register of Historic Places - Nr. 74001646 Abgerufen am 21. Februar 2011 Washington County im Geographic Names Information System vom United States Geological Survey Abgerufen am 22. Februar 2011 Commons: Washington County, Ohio – Sammlung von Bildern, Videos und Audiodateien']"
119,96577,"Ozegna (piemontesisch: Osegna) is a Gmoa mid 1206 Eihwohna (Stond: 31. Dezemba 2016) in da italienischn Metropolitanstod Turin (TO), Region Piemont. De Nochboagmoana san: Castellamonte, Bairo, Agliè, San Giorgio Canavese, Rivarolo Canavese und Ciconio. Des Gmoagebiet umfosst a Fläch vo 5 km². Statistiche demografiche ISTAT. Monatliche Bevölkerungsstatistiken des Istituto Nazionale di Statistica, Stand 31. Dezember 2016. Commons: Ozegna – Sammlung vo Buidl, Videos und Audiodateien",484,bar,"['Ozegna (piemontesisch: Osegna) ist eine Gemeinde mit 1206 Einwohnern (Stand: 31. Dezember 2016) in der italienischen Metropolitanstadt Turin (TO), Region Piemont. Die Nachbargemeinden sind: Castellamonte, Bairo, Agliè, San Giorgio Canavese, Rivarolo Canavese und Ciconio. Das Gemeindegebiet umfasst eine Fläche von 5 km². Statistische demografische ISTAT. Monatliche Bevölkerungsstatistiken des Istituto Nazionale di Statistica, Stand 31. Dezember 2016. Commons: Ozegna – Sammlung von Bildern, Videos und Audiodateien.']"
120,101029,"Ashfield is a District in da Grofschoft Nottinghamshire in England. Vawoitungssitz is de Stod Kirkby-in-Ashfield. Weidane bedeitnde Orte san Annesley (Ortschoft), Hucknall, Huthwaite und Sutton-in-Ashfield. Da Beziak is am 1. Aprü 1974 buidt worn und is aus da Fusion vo de Urban Districts Hucknall, Kirkby-in-Ashfield und Sutton-in-Ashfield sowia vo om Tei vom Rural District Basford entstondn. 53.05-1.3Koordinaten: 53° 3′ N, 1° 18′ W",436,bar,"['Ashfield ist ein District in der Grafschaft Nottinghamshire in England. Verwaltungssitz ist die Stadt Kirkby-in-Ashfield. Weitere bedeutende Orte sind Annesley (Ortschaft), Hucknall, Huthwaite und Sutton-in-Ashfield. Der Bezirk wurde am 1. April 1974 gebildet und ist aus der Fusion der Urban Districts Hucknall, Kirkby-in-Ashfield und Sutton-in-Ashfield sowie aus einem Teil des Rural District Basford entstanden. 53.05-1.3Koordinaten: 53° 3′ N, 1° 18′ W.']"
121,110104,"Weana Gesera (odaraa Geserah) nennt ma de planmäßige Varnichtung von de jidischn Gmoana im Herzogtum Österreich im Joah 1421 aufn Beföh hi vom Herzog Albrechts V., dea wos späda daunn da Remisch-deitsche Kenig Albrecht II. woa. Gschegn is des duach Zwangstaufn, duach Vatreibung odaraa durch Hinrichtungan (Vabrennan). Da Nauman leit si o von aana jidischn Schrift, de wos „Wiener Gesera“ haaßt. A des, wos drin beschriem is, nennt ma aso.",439,bar,"['Die Wiener Gesera (auch Wiener Gezera) nennt man die planmäßige Vernichtung der jüdischen Gemeinden im Herzogtum Österreich im Jahr 1421 auf Befehl von Herzog Albrecht V., der später der römisch-deutsche König Albrecht II. war. Dies geschah durch Zwangstaufen, durch Vertreibung oder durch Hinrichtungen (Vergasen und Verbrennen). Der Name leitet sich von einer jüdischen Schrift ab, die ""Wiener Gesera"" heißt. Auch das, was darin beschrieben ist, wird so genannt.']"
122,93813,"Da Folzbach is a linka Zuafluss vo da Feldkahl im Landkroas Aschaffenburg im bayerischn Spessart. Da Folzbach entspringt in oam Toi östli vo Daxberg. Er fliaßt in nordöstliche Richtung, speistn Fischweiher vom ASV Schimborn und mindt in Schimborn in de Feldkahl. Commons: Folzbach – Sammlung vo Buidl, Videos und Audiodateien Google Earth",338,bar,"['Der Folzbach ist ein linker Zufluss der Feldkahl im Landkreis Aschaffenburg im bayerischen Spessart. Der Folzbach entspringt in einem Tal östlich von Daxberg. Er fließt in nordöstlicher Richtung, speist den Fischweiher des ASV Schimborn und mündet in Schimborn in die Feldkahl. Commons: Folzbach – Sammlung von Bildern, Videos und Audiodateien Google Earth.']"
123,127038,"As Département Oise liegd in da Region Hauts-de-France in Frankreich. Es untagliedad se in via Arrondissements mid 21 Kantonen (franzesisch: cantons). Schau aa: Listn vo de Gmoana im Département Oise Drunta san Kantone, de Gmoana aus vaschiedane Arrondissements enthoidn. Voa da landesweitn Neioadnung vo de Kantone im Meaz 2015 hod se's Département in 41 Kantone teid:",369,bar,"['Das Département Oise liegt in der Region Hauts-de-France in Frankreich. Es untergliedert sich in vier Arrondissements mit 21 Kantonen (französisch: cantons). Siehe auch: Liste der Gemeinden im Département Oise. Dazu gehören Kantone, die Gemeinden aus verschiedenen Arrondissements enthalten. Vor der landesweiten Neugliederung der Kantone im März 2015 teilte sich das Département in 41 Kantone:']"
